y_1_25,y_2_25,y_5_25,y_6_25,y_mc_hu_25,y_1,y_2,y_5,y_6,y_mc_hu
2.3789,2.0451,0,0,0
2.4123,2.1348,0,0,0
2.2735,2.1421,0,0,0
2.2721,2.0318,0,0,0
2.3413,2.0452,0,0,0
2.4438,2.3233,0,0,0
2.3323,2.2834,0,0,0
2.3908,2.2266,0,0,0
2.4364,2.1677,0,0,0
2.4443,2.0665,0,0,0
2.3148,1.9808,0,0,0
2.3351,2.1287,0,0,0
2.2304,2.1421,0,0,0
2.1638,2.163,0,0,0
2.2365,2.2492,0,0,0
2.1582,2.387,0,0,0
2.3107,2.4707,0,0,0
2.3913,2.5563,0,0,0
2.4908,2.3702,0,0,0
2.4964,2.4636,0,0,0
2.4901,2.5833,0,0,0
2.5016,2.554,0,0,0
2.4968,2.4285,0,0,0
2.316,2.3865,0,0,0
2.2424,2.4511,0,0,0
2.3471,2.4284,0,0,0
2.4314,2.4608,0,0,0
2.3596,2.3406,0,0,0
2.51,2.1973,0,0,0
2.298,2.1807,0,0,0
2.2833,2.1848,0,0,0
2.3206,2.4642,0,0,0
2.352,2.4431,0,0,0
2.4798,2.4226,0,0,0
2.5535,2.3131,0,0,0
2.4434,2.3233,0,0,0
2.3995,2.4677,0,0,0
2.4867,2.4117,0,0,0
2.4905,2.5229,0,0,0
2.5595,2.4926,0,0,0
2.5134,2.5439,0,0,0
2.3868,2.4896,0,0,0
2.2931,2.3518,0,0,0
2.3445,2.5028,0,0,0
2.4552,2.4321,0,0,0
2.4356,2.4541,0,0,0
2.5192,2.3001,0,0,0
2.3321,2.2564,0,0,0
2.4079,2.1167,0,0,0
2.5737,2.1411,0,0,0
2.6456,2.1616,0,0,0
2.5523,2.208,0,0,0
2.3818,2.2727,0,0,0
2.3564,2.2886,0,0,0
2.359,2.3425,0,0,0
2.3914,2.5296,0,0,0
2.3101,2.5112,0,0,0
2.2017,2.5658,0,0,0
2.2965,2.668,0,0,0
2.2054,2.5887,0,0,0
2.1836,2.3717,0,0,0
2.2623,2.4186,0,0,0
2.4248,2.4587,0,0,0
2.4186,2.6176,0,0,0
2.3807,2.3417,0,0,0
2.2175,2.3178,0,0,0
2.1999,2.3165,0,0,0
2.3342,2.3632,0,0,0
2.4664,2.2681,0,0,0
2.2746,2.0323,0,0,0
2.3362,1.9999,0,0,0
2.364,2.1276,0,0,0
2.4317,2.1676,0,0,0
2.4827,2.2687,0,0,0
2.4801,2.4221,0,0,0
2.5136,2.38,0,0,0
2.4967,2.3154,0,0,0
2.5149,2.2939,0,0,0
2.4897,2.2123,0,0,0
2.3929,2.294,0,0,0
2.4126,2.2373,0,0,0
2.4003,2.2416,0,0,0
2.4272,2.3466,0,0,0
2.4113,2.3784,0,0,0
2.5257,2.3906,0,0,0
2.5512,2.4909,0,0,0
2.5142,2.6416,0,0,0
2.5414,2.6205,0,0,0
2.6181,2.5363,0,0,0
2.6028,2.5917,0,0,0
2.5984,2.3588,0,0,0
2.3396,2.3918,0,0,0
2.361,2.43,0,0,0
2.4596,2.3286,0,0,0
2.3517,2.5401,0,0,0
2.4019,2.4651,0,0,0
2.3792,2.592,0,0,0
2.3918,2.7385,0,0,0
2.4222,2.6178,0,0,0
2.408,2.5556,0,0,0
2.3715,2.6326,0,0,0
2.3531,2.5875,0,0,0
2.417,2.4999,0,0,0
2.3454,2.3789,0,0,0
2.1994,2.2903,0,0,0
2.281,2.2528,0,0,0
2.3203,2.2413,0,0,0
2.348,2.2619,0,0,0
2.4058,2.2126,0,0,0
2.4253,2.3309,0,0,0
2.5551,2.4327,0,0,0
2.6082,2.4744,0,0,0
2.7487,2.44,0,0,0
2.7462,2.3734,0,0,0
2.4942,2.4748,0,0,0
2.4908,2.385,0,0,0
2.4556,2.3507,0,0,0
2.6361,2.348,0,0,0
2.7392,2.309,0,0,0
2.7925,2.3798,0,0,0
2.8371,2.5394,0,0,0
2.8457,2.4331,0,0,0
2.6734,2.2937,0,0,0
2.7092,2.2262,0,0,0
2.5842,2.1602,0,0,0
2.7438,2.3123,0,0,0
2.7698,2.3078,0,0,0
2.8559,2.3998,0,0,0
2.5877,2.4451,0,0,0
2.5219,2.4587,0,0,0
2.5095,2.5393,0,0,0
2.4692,2.5001,0,0,0
2.4175,2.6031,0,0,0
2.5369,2.4235,0,0,0
2.6762,2.3622,0,0,0
2.7415,2.3191,0,0,0
2.7614,2.4002,0,0,0
2.7264,2.5475,0,0,0
2.8102,2.5846,0,0,0
2.6017,2.3977,0,0,0
2.5894,2.5133,0,0,0
2.4954,2.3931,0,0,0
2.5099,2.5029,0,0,0
2.3926,2.5351,0,0,0
2.4384,2.4933,0,0,0
2.4196,2.4696,0,0,0
2.3928,2.571,0,0,0
2.3064,2.4736,0,0,0
2.1996,2.4715,0,0,0
2.2892,2.4171,0,0,0
2.2921,2.4204,0,0,0
2.3918,2.52,0,0,0
2.6696,2.541,0,0,0
2.6805,2.5964,0,0,0
2.7068,2.6156,0,0,0
2.664,2.5786,0,0,0
2.694,2.4945,0,0,0
2.6521,2.5238,0,0,0
2.66,2.4669,0,0,0
2.7842,2.5224,0,0,0
2.5888,2.5015,0,0,0
2.4083,2.5343,0,0,0
2.5219,2.5938,0,0,0
2.4203,2.6899,0,0,0
2.4782,2.5257,0,0,0
2.6105,2.5419,0,0,0
2.5656,2.578,0,0,0
2.5848,2.4198,0,0,0
2.6729,2.3497,0,0,0
2.7675,2.5463,0,0,0
2.8102,2.5054,0,0,0
2.7636,2.4578,0,0,0
2.699,2.367,0,0,0
2.5342,2.4329,0,0,0
2.4811,2.5782,0,0,0
2.3322,2.4844,0,0,0
2.3726,2.5002,0,0,0
2.4094,2.4977,0,0,0
2.4168,2.5315,0,0,0
2.4147,2.5558,0,0,0
2.6403,2.5555,0,0,0
2.4861,2.511,0,0,0
2.3095,2.6151,0,0,0
2.5174,2.4761,0,0,0
2.4563,2.4582,0,0,0
2.5272,2.4415,0,0,0
2.6869,2.4187,0,0,0
2.682,2.3669,0,0,0
2.7016,2.5301,0,0,0
2.659,2.5089,0,0,0
2.765,2.6066,0,0,0
2.826,2.5511,0,0,0
2.6431,2.6321,0,0,0
2.6844,2.5655,0,0,0
2.5862,2.4724,0,0,0
2.5779,2.4542,0,0,0
2.626,2.4657,0,0,0
2.6291,2.4969,0,0,0
2.6404,2.4044,0,0,0
2.5193,2.4962,0,0,0
2.3872,2.5079,0,0,0
2.5061,2.6174,0,0,0
2.635,2.5028,0,0,0
2.5794,2.5629,0,0,0
2.5765,2.446,0,0,0
2.6106,2.3327,0,0,0
2.8221,2.4975,0,0,0
2.8899,2.6015,0,0,0
2.8511,2.4971,0,0,0
2.6273,2.5655,0,0,0
2.5929,2.6134,0,0,0
2.7801,2.6569,0,0,0
2.7487,2.6775,0,0,0
2.9709,2.5784,0,0,0
2.9494,2.5121,0,0,0
2.9219,2.5518,0,0,0
2.8944,2.4034,0,0,0
2.7458,2.475,0,0,0
2.6252,2.6021,0,0,0
2.5458,2.6857,0,0,0
2.7305,2.6297,0,0,0
2.6537,2.5194,0,0,0
2.7338,2.3659,0,0,0
2.599,2.4618,0,0,0
2.5256,2.3585,0,0,0
2.6413,2.4922,0,0,0
2.4986,2.5681,0,0,0
2.5966,2.378,0,0,0
2.5914,2.5057,0,0,0
2.6072,2.4507,0,0,0
2.5529,2.5005,0,0,0
2.8471,2.6535,0,0,0
2.8106,2.5376,0,0,0
2.7147,2.5816,0,0,0
2.8152,2.4715,0,0,0
2.7491,2.3227,0,0,0
2.5994,2.3163,0,0,0
2.582,2.3102,0,0,0
2.5867,2.2791,0,0,0
2.6512,2.4127,0,0,0
2.6734,2.3943,0,0,0
2.7236,2.4558,0,0,0
2.7689,2.599,0,0,0
2.6129,2.5014,0,0,0
2.5283,2.4837,0,0,0
2.4486,2.5907,0,0,0
2.7813,2.6678,0,0,0
2.6311,2.7046,0,0,0
2.5514,2.5602,0,0,0
2.51,2.6999,0,0,0
2.432,2.6863,0,0,0
2.4183,2.7048,0,0,0
2.6848,2.7035,0,0,0
2.6853,2.781,0,0,0
2.8287,2.769,0,0,0
2.8156,2.6139,0,0,0
2.7542,2.5196,0,0,0
2.8269,2.3784,0,0,0
2.719,2.3617,0,0,0
2.7426,2.3945,0,0,0
2.711,2.3365,0,0,0
2.5753,2.2397,0,0,0
2.6331,2.462,0,0,0
2.5906,2.5802,0,0,0
2.4169,2.5221,0,0,0
2.4684,2.4992,0,0,0
2.4028,2.5365,0,0,0
2.2992,2.4552,0,0,0
2.2809,2.4022,0,0,0
2.4484,2.4813,0,0,0
2.6781,2.5806,0,0,0
2.6301,2.4159,0,0,0
2.6206,2.4499,0,0,0
2.6394,2.7344,0,0,0
2.5017,2.7828,0,0,0
2.604,2.6732,0,0,0
2.4009,2.6007,0,0,0
2.2598,2.3893,0,0,0
2.3836,2.4682,0,0,0
2.4138,2.3193,0,0,0
2.4649,2.315,0,0,0
2.4678,2.4468,0,0,0
2.5553,2.354,0,0,0
2.5927,2.6451,0,0,0
2.708,2.5637,0,0,0
2.6209,2.4348,0,0,0
2.5519,2.4897,0,0,0
2.6102,2.651,0,0,0
2.6834,2.6619,0,0,0
2.6404,2.7475,0,0,0
2.7034,2.7151,0,0,0
2.5625,2.5175,0,0,0
2.6404,2.6332,0,0,0
2.661,2.6636,0,0,0
2.7231,2.6627,0,0,0
2.5827,2.7081,0,0,0
2.6721,2.9375,0,0,0
2.6688,2.7914,0,0,0
2.8302,2.607,0,0,0
2.7106,2.6247,0,0,0
2.727,2.5567,0,0,0
2.7828,2.5627,0,0,0
2.7045,2.6775,0,0,0
2.6201,2.4665,0,0,0
2.5295,2.6598,0,0,0
2.5207,2.4407,0,0,0
2.7796,2.484,0,0,0
2.7474,2.5483,0,0,0
2.7872,2.4755,0,0,0
2.6154,2.6307,0,0,0
2.7354,2.6328,0,0,0
2.7535,2.6181,0,0,0
2.8279,2.6329,0,0,0
2.8765,2.5523,0,0,0
2.877,2.4961,0,0,0
3.0279,2.4386,0,0,0
3.0474,2.5439,0,0,0
2.8796,2.5387,0,0,0
2.803,2.5039,0,0,0
2.8948,2.4719,0,0,0
2.8967,2.5535,0,0,0
2.9194,2.414,0,0,0
3.0437,2.5671,0,0,0
3.025,2.4421,0,0,0
2.9939,2.4821,0,0,0
2.7488,2.5582,0,0,0
2.7471,2.5819,0,0,0
2.4517,2.4514,0,0,0
2.4199,2.6627,0,0,0
2.5992,2.624,0,0,0
2.6016,2.5506,0,0,0
2.4976,2.6055,0,0,0
2.6293,2.4657,0,0,0
2.6999,2.4377,0,0,0
2.558,2.5201,0,0,0
2.5378,2.4986,0,0,0
2.7332,2.6421,0,0,0
2.509,2.7755,0,0,0
2.6255,2.614,0,0,0
2.7983,2.6259,0,0,0
2.9633,2.6487,0,0,0
2.9753,2.8603,0,0,0
2.8299,2.5533,0,0,0
2.9591,2.5344,0,0,0
2.9084,2.622,0,0,0
3.0294,2.7407,0,0,0
2.9482,2.7087,0,0,0
2.894,2.7438,0,0,0
2.7072,2.8554,0,0,0
2.7421,2.7327,0,0,0
2.6383,2.6997,0,0,0
2.5928,2.7289,0,0,0
2.5492,2.7984,0,0,0
2.6228,2.7563,0,0,0
2.6843,2.7209,0,0,0
2.8743,2.6248,0,0,0
2.6317,2.4811,0,0,0
2.753,2.3501,0,0,0
2.9196,2.3646,0,0,0
2.7963,2.4123,0,0,0
2.7545,2.3398,0,0,0
2.6173,2.4819,0,0,0
2.5166,2.6077,0,0,0
2.682,2.3967,0,0,0
2.843,2.4487,0,0,0
2.9057,2.5117,0,0,0
2.7397,2.5483,0,0,0
2.8009,2.5109,0,0,0
2.8203,2.4692,0,0,0
2.863,2.4622,0,0,0
2.9583,2.5335,0,0,0
2.9411,2.6371,0,0,0
2.816,2.6367,0,0,0
2.6398,2.5084,0,0,0
2.5363,2.6218,0,0,0
2.3506,2.6863,0,0,0
2.543,2.6998,0,0,0
2.5579,2.7689,0,0,0
2.5696,2.6913,0,0,0
2.5853,2.8058,0,0,0
2.4776,2.6507,0,0,0
2.4775,2.6287,0,0,0
2.6573,2.7576,0,0,0
2.8903,2.683,0,0,0
3.0031,2.7279,0,0,0
2.8413,2.6655,0,0,0
2.9121,2.6021,0,0,0
2.8851,2.4995,0,0,0
2.7466,2.5189,0,0,0
2.9426,2.5278,0,0,0
2.7918,2.5321,0,0,0
2.7945,2.6079,0,0,0
2.9322,2.6637,0,0,0
2.777,2.5189,0,0,0
2.8437,2.7689,0,0,0
2.892,2.7212,0,0,0
2.7755,2.7567,0,0,0
2.6141,2.6327,0,0,0
2.659,2.5688,0,0,0
2.7273,2.6906,0,0,0
2.7189,2.5936,0,0,0
2.6771,2.5361,0,0,0
2.5756,2.6274,0,0,0
2.5722,2.6648,0,0,0
2.6432,2.8058,0,0,0
2.6651,2.7522,0,0,0
2.8465,2.7614,0,0,0
2.9572,2.7664,0,0,0
2.8313,2.7523,0,0,0
3.0055,2.7686,0,0,0
2.861,2.583,0,0,0
2.8683,2.368,0,0,0
2.907,2.3988,0,0,0
2.8965,2.4355,0,0,0
2.855,2.3468,0,0,0
2.8703,2.4668,0,0,0
3.0587,2.6507,0,0,0
2.8819,2.4287,0,0,0
2.9445,2.6881,0,0,0
2.9103,2.6976,0,0,0
2.9383,2.7585,0,0,0
3.087,2.634,0,0,0
2.8532,2.5795,0,0,0
2.8389,2.665,0,0,0
2.8969,2.5071,0,0,0
2.8643,2.4864,0,0,0
2.6605,2.4965,0,0,0
2.7181,2.3532,0,0,0
2.7479,2.4988,0,0,0
2.7675,2.5782,0,0,0
2.9188,2.5813,0,0,0
2.8636,2.4257,0,0,0
3.036,2.3771,0,0,0
2.9364,2.4174,0,0,0
2.7955,2.4712,0,0,0
2.7406,2.5867,0,0,0
2.8189,2.5846,0,0,0
2.7466,2.665,0,0,0
2.6313,2.6607,0,0,0
2.763,2.7609,0,0,0
2.7235,2.6641,0,0,0
2.8346,2.696,0,0,0
2.7844,2.8539,0,0,0
2.7878,2.8029,0,0,0
3.0209,2.8032,0,0,0
3.0663,2.8345,0,0,0
3.031,2.6761,0,0,0
3.0693,2.9334,0,0,0
2.9242,2.9166,0,0,0
2.9166,3.1128,0,0,0
2.8036,3.2648,0,0,0
2.7948,3.1428,0,0,0
2.809,3.1134,0,0,0
2.9314,2.9635,0,0,0
2.6756,2.7829,0,0,0
2.774,2.6312,0,0,0
2.7977,2.7285,0,0,0
3.0485,2.8773,0,0,0
2.7904,2.8672,0,0,0
2.7252,2.973,0,0,0
2.6031,2.8375,0,0,0
2.4547,2.6709,0,0,0
2.5836,2.8409,0,0,0
2.6058,2.7534,0,0,0
2.6025,2.6625,0,0,0
2.8071,2.6928,0,0,0
2.8127,2.4014,0,0,0
2.7631,2.5825,0,0,0
2.6475,2.5465,0,0,0
2.7603,2.5099,0,0,0
2.8732,2.556,0,0,0
3.0842,2.4408,0,0,0
3.3314,2.3752,0,0,0
3.1943,2.544,0,0,0
3.1993,2.3945,0,0,0
2.9715,2.5079,0,0,0
3.069,2.6025,0,0,0
3.2015,2.5636,0,0,0
2.9342,2.6049,0,0,0
2.7593,2.5843,0,0,0
2.9027,2.5464,0,0,0
2.8584,2.6613,0,0,0
2.9757,2.7534,0,0,0
2.9514,2.8036,0,0,0
3.0186,2.8287,0,0,0
3.0774,2.6297,0,0,0
3.2191,2.7473,0,0,0
3.0233,2.8696,0,0,0
2.9597,2.8425,0,0,0
2.8235,2.7916,0,0,0
2.787,2.7029,0,0,0
2.6084,2.7728,0,0,0
2.7153,2.7442,0,0,0
2.8107,2.6646,0,0,0
2.7925,2.5386,0,0,0
2.8503,2.4579,0,0,0
2.6711,2.5066,0,0,0
2.6785,2.4879,0,0,0
2.8527,2.4657,0,0,0
2.6233,2.4692,0,0,0
2.7502,2.4593,0,0,0
2.8047,2.779,0,0,0
2.9653,2.6198,0,0,0
2.9345,2.6368,0,0,0
2.9654,2.5887,0,0,0
2.8942,2.4449,0,0,0
2.9138,2.5429,0,0,0
2.8415,2.5191,0,0,0
2.9382,2.5302,0,0,0
2.8517,2.3536,0,0,0
2.6795,2.4466,0,0,0
2.7384,2.414,0,0,0
2.6244,2.4879,0,0,0
2.6923,2.4593,0,0,0
2.7422,2.6082,0,0,0
2.6886,2.6703,0,0,0
2.5889,2.7395,0,0,0
2.6187,2.6795,0,0,0
2.5908,2.8456,0,0,0
2.6942,2.737,0,0,0
2.6475,2.705,0,0,0
2.8513,2.6702,0,0,0
2.9851,2.6979,0,0,0
3.2111,2.6416,0,0,0
3.2094,2.5652,0,0,0
3.2605,2.5713,0,0,0
3.1253,2.6309,0,0,0
3.1759,2.6355,0,0,0
3.1163,2.494,0,0,0
3.0744,2.4955,0,0,0
2.9107,2.5658,0,0,0
3.012,2.4612,0,0,0
2.8754,2.5022,0,0,0
2.9888,2.5667,0,0,0
2.9567,2.5364,0,0,0
3.0759,2.5662,0,0,0
2.7858,2.6293,0,0,0
2.8303,2.5972,0,0,0
2.7316,2.5888,0,0,0
2.858,2.6291,0,0,0
3.0065,2.6191,0,0,0
3.0381,2.6598,0,0,0
2.9941,2.838,0,0,0
3.0492,2.7573,0,0,0
2.7583,2.8266,0,0,0
2.7572,2.8075,0,0,0
2.7119,2.7515,0,0,0
3.0019,2.8214,0,0,0
2.9873,2.8733,0,0,0
3.0059,2.6995,0,0,0
3.0562,2.7154,0,0,0
3.0669,2.721,0,0,0
2.9815,2.6678,0,0,0
3.0141,2.7259,0,0,0
2.906,2.6655,0,0,0
2.9352,2.5729,0,0,0
2.9228,2.5937,0,0,0
3.0136,2.6414,0,0,0
2.9698,2.7047,0,0,0
2.948,2.6002,0,0,0
3.0267,2.5494,0,0,0
3.1964,2.4855,0,0,0
3.0865,2.514,0,0,0
2.9016,2.6667,0,0,0
2.8302,2.88,0,0,0
2.8054,2.7271,0,0,0
2.586,2.7995,0,0,0
2.6837,2.8719,0,0,0
2.785,2.7259,0,0,0
2.8843,2.6739,0,0,0
3.0101,2.7371,0,0,0
2.9229,2.7634,0,0,0
3.0167,2.7928,0,0,0
2.8948,2.7091,0,0,0
2.9361,2.6773,0,0,0
2.9582,2.737,0,0,0
2.9617,2.6294,0,0,0
3.095,2.648,0,0,0
3.0607,2.549,0,0,0
3.1369,2.5501,0,0,0
2.9057,2.7563,0,0,0
2.8171,2.7204,0,0,0
2.7106,2.7287,0,0,0
2.7635,2.7482,0,0,0
2.7292,2.8323,0,0,0
2.7822,2.8113,0,0,0
3.1268,2.7438,0,0,0
2.9532,2.7331,0,0,0
3.0364,2.4821,0,0,0
2.9559,2.5079,0,0,0
3.0192,2.4742,0,0,0
3.1398,2.4253,0,0,0
2.9103,2.5232,0,0,0
2.6519,2.6291,0,0,0
2.7298,2.6279,0,0,0
2.7331,2.6638,0,0,0
2.7814,2.5004,0,0,0
2.7754,2.5166,0,0,0
2.804,2.659,0,0,0
2.7579,2.9069,0,0,0
2.9906,2.7338,0,0,0
2.973,2.5227,0,0,0
3.1952,2.5109,0,0,0
3.0743,2.3499,0,0,0
3.0675,2.5581,0,0,0
2.8914,2.591,0,0,0
3.0649,2.577,0,0,0
2.9106,2.6328,0,0,0
2.8319,2.5563,0,0,0
3.0809,2.5783,0,0,0
2.9253,2.5122,0,0,0
2.8669,2.5016,0,0,0
2.7271,2.6058,0,0,0
2.6577,2.6712,0,0,0
2.5661,2.6874,0,0,0
2.8038,2.7305,0,0,0
2.9076,2.6746,0,0,0
3.0052,2.6177,0,0,0
2.8757,2.6215,0,0,0
2.8325,2.5205,0,0,0
2.7773,2.5176,0,0,0
2.7173,2.5747,0,0,0
2.7547,2.7534,0,0,0
2.9053,2.865,0,0,0
3.039,2.7404,0,0,0
3.0998,2.8181,0,0,0
2.9277,2.7404,0,0,0
3.132,2.7256,0,0,0
3.1757,2.5913,0,0,0
3.1062,2.7802,0,0,0
3.1256,2.8644,0,0,0
2.9987,2.7678,0,0,0
3.0094,2.8224,0,0,0
2.8417,2.6918,0,0,0
2.7262,2.52,0,0,0
2.7579,2.5586,0,0,0
2.8232,2.7161,0,0,0
2.8756,2.6943,0,0,0
2.91,2.8022,0,0,0
2.8326,2.8278,0,0,0
3.1779,2.8405,0,0,0
3.3399,2.8485,0,0,0
3.5311,2.8182,0,0,0
3.2708,2.9253,0,0,0
3.0632,2.8966,0,0,0
3.2356,2.7059,0,0,0
3.477,2.5858,0,0,0
3.6741,2.7226,0,0,0
3.7544,2.7735,0,0,0
3.6256,2.6769,0,0,0
3.4562,2.5408,0,0,0
3.09,2.5904,0,0,0
2.9446,2.648,0,0,0
2.9865,2.6124,0,0,0
3.1199,2.5988,0,0,0
3.0916,2.5869,0,0,0
3.0812,2.6065,0,0,0
3.0943,2.6397,0,0,0
3.1747,2.5024,0,0,0
3.1408,2.5636,0,0,0
3.0691,2.6824,0,0,0
2.9422,2.6944,0,0,0
2.8598,2.6567,0,0,0
2.9885,2.6241,0,0,0
3.1426,2.6038,0,0,0
3.0635,2.5982,0,0,0
3.1509,2.5014,0,0,0
3.1486,2.6407,0,0,0
3.2707,2.7869,0,0,0
3.0838,2.621,0,0,0
3.0943,2.5733,0,0,0
3.134,2.5466,0,0,0
2.954,2.513,0,0,0
3.0098,2.3558,0,0,0
2.9591,2.4183,0,0,0
2.968,2.3688,0,0,0
2.933,2.4658,0,0,0
2.9075,2.348,0,0,0
2.8616,2.468,0,0,0
2.974,2.4073,0,0,0
3.1242,2.5529,0,0,0
3.0921,2.5904,0,0,0
3.1721,2.3498,0,0,0
3.0359,2.4023,0,0,0
3.1222,2.4507,0,0,0
3.2081,2.4053,0,0,0
3.2066,2.6305,0,0,0
3.079,2.6582,0,0,0
2.9091,2.6631,0,0,0
3.0158,2.7716,0,0,0
3.0472,2.8437,0,0,0
2.8945,3.0304,0,0,0
2.7724,2.9121,0,0,0
2.9052,2.7771,0,0,0
2.9185,2.7313,0,0,0
3.0607,2.7118,0,0,0
3.1171,2.7518,0,0,0
3.0708,2.6105,0,0,0
2.9772,2.5213,0,0,0
3.0034,2.6181,0,0,0
2.9502,2.755,0,0,0
3.0535,2.763,0,0,0
3.0169,2.5649,0,0,0
3.0198,2.7751,0,0,0
3.0626,2.7134,0,0,0
3.2479,2.6773,0,0,0
3.0681,2.7407,0,0,0
3.1014,2.7824,0,0,0
3.0939,2.6557,0,0,0
3.1168,2.7884,0,0,0
3.0599,2.9253,0,0,0
2.8434,2.718,0,0,0
2.995,2.8201,0,0,0
2.8532,2.5389,0,0,0
2.864,2.5592,0,0,0
2.858,2.5159,0,0,0
2.8069,2.5338,0,0,0
2.897,2.6553,0,0,0
3.0883,2.6021,0,0,0
3.1081,2.4836,0,0,0
2.9636,2.3844,0,0,0
3.0927,2.4825,0,0,0
2.9861,2.5784,0,0,0
3.0387,2.6246,0,0,0
3.186,2.7335,0,0,0
3.376,2.8748,0,0,0
3.2567,3.0925,0,0,0
3.0963,2.9,0,0,0
2.8776,2.8671,0,0,0
2.9588,2.7951,0,0,0
2.9297,2.7508,0,0,0
3.0067,2.8236,0,0,0
2.8396,2.6905,0,0,0
2.7959,2.683,0,0,0
3.0241,2.6224,0,0,0
3.0338,2.6383,0,0,0
3.0628,2.6818,0,0,0
3.2353,2.6609,0,0,0
3.0844,2.6274,0,0,0
3.1301,2.4984,0,0,0
2.9503,2.6399,0,0,0
3.1349,2.6294,0,0,0
3.1672,2.7377,0,0,0
3.0395,2.9563,0,0,0
3.0237,2.8425,0,0,0
2.9916,2.8963,0,0,0
3.2783,2.7771,0,0,0
3.1009,2.7794,0,0,0
2.9671,2.6968,0,0,0
2.9391,2.7392,0,0,0
3.0032,2.6942,0,0,0
2.8474,2.8257,0,0,0
2.9221,2.9644,0,0,0
3.147,3.1533,0,0,0
3.1134,3.1605,0,0,0
3.1688,2.8471,0,0,0
3.1255,2.7986,0,0,0
3.3587,2.6812,0,0,0
3.3891,2.5386,0,0,0
3.3285,2.5485,0,0,0
3.4309,2.5971,0,0,0
3.3233,2.543,0,0,0
3.1786,2.4976,0,0,0
3.012,2.6587,0,0,0
2.9298,2.7916,0,0,0
3.0215,2.8444,0,0,0
3.2068,2.9509,0,0,0
3.2793,2.9658,0,0,0
3.3004,3.0439,0,0,0
3.2497,3.0377,0,0,0
3.2181,3.0373,0,0,0
3.1912,2.8646,0,0,0
3.1746,2.7882,0,0,0
3.3966,2.8262,0,0,0
3.1136,2.7454,0,0,0
3.011,2.7552,0,0,0
3.311,2.7373,0,0,0
3.096,2.7752,0,0,0
3.1164,2.7469,0,0,0
2.9502,2.8349,0,0,0
2.8887,2.7524,0,0,0
2.9423,2.6644,0,0,0
2.6953,2.6788,0,0,0
2.8507,2.6667,0,0,0
3.0118,2.5211,0,0,0
2.9918,2.7184,0,0,0
3.1794,2.6973,0,0,0
2.9724,2.6205,0,0,0
3.0483,2.5838,0,0,0
3.1874,2.5864,0,0,0
2.9741,2.6933,0,0,0
2.9696,2.7997,0,0,0
3.1676,2.949,0,0,0
3.2017,2.8303,0,0,0
3.0433,2.8297,0,0,0
3.0477,3.0033,0,0,0
2.9537,2.8999,0,0,0
3.1072,2.8038,0,0,0
3.0433,2.7487,0,0,0
3.0439,2.7027,0,0,0
2.939,2.7816,0,0,0
2.8016,2.6602,0,0,0
2.8549,2.5441,0,0,0
2.8291,2.6309,0,0,0
2.8571,2.8226,0,0,0
2.8715,2.8987,0,0,0
2.6757,2.8879,0,0,0
2.8338,3.0377,0,0,0
3.0023,2.8793,0,0,0
2.9735,2.6203,0,0,0
2.975,2.7201,0,0,0
