is_com,coherence,hand_IT
312,0,0,0.91235
313,0,0,0.97162
314,0,0,0.93907
315,0,0,0.81135
316,0,0,0.98164
317,0,0,0.99082
318,0,0,0.66027
319,0,0,0.96745
320,0,0,0.76878
321,0,0,0.9783
322,0,0,0.96745
323,0,0,0.97412
324,0,0,0.94073
325,0,0,0.96995
326,0,0,0.9808
327,0,0,0.96494
328,0,0,0.63189
329,0,0,0.96912
330,0,0,0.30551
331,0,0,0.9783
332,0,0,0.66945
333,0,0,0.68948
334,0,0,0.97997
335,0,0,0.98497
336,0,0,0.63022
337,0,0,0.75793
338,0,0,0.96995
339,0,0,0.87229
340,0,0,0.6394
341,0,0,0.99165
342,0,0,0.7379
343,0,0,0.80384
344,0,0,0.96327
345,0,0,0.59098
346,0,0,0.97746
347,0,0,0.63606
348,0,0,0.97579
349,0,0,0.9783
350,0,0,0.97245
351,0,0,0.98664
352,0,0,0.99249
353,0,0,0.97245
354,0,0,0.8581
355,0,0,0.9808
356,0,0,0.97997
357,0,0,0.97412
358,0,0,0.97579
359,0,0,0.97746
360,0,0,0.96912
361,0,0,0.69199
362,0,0,0.96828
363,0,0,0.96661
364,0,0,0.97663
365,0,0,0.90234
366,0,0,0.98581
367,0,0,0.97746
368,0,0,0.97579
369,0,0,0.72621
370,0,0,0.98331
371,0,0,0.80634
372,0,0,0.98664
373,0,0,0.97329
374,0,0,0.65609
375,0,0,0.39399
376,0,0,0.97746
377,0,0,0.71452
378,0,0,0.75543
379,0,0,0.9783
380,0,0,0.78881
381,0,0,0.80551
382,0,0,0.88147
383,0,0,0.51586
384,0,0,0.98581
385,0,0,0.97997
386,0,0,0.92321
387,0,0,0.96745
388,0,0,0.97913
389,0,0,0.98414
390,1,0,0.97997
391,0,0,0.98497
392,0,0,0.91486
393,0,0,0.97579
394,0,0,0.81052
395,0,0,0.58598
396,0,0,0.98247
397,0,0,0.98247
398,0,0,0.96745
399,0,0,0.85559
400,0,0,0.96745
401,0,0,0.65776
402,0,0,0.97997
403,0,0,0.68614
404,0,0,0.78715
405,0,0,0.98331
406,0,0,0.98247
407,0,0,0.24958
408,0,0,0.60434
409,0,0,0.95993
410,0,0,0.86477
411,0,0,0.66027
412,0,0,0.91402
413,0,0,0.97162
414,0,0,0.97663
415,0,0,0.75793
416,1,0,0.98247
417,0,0,0.71953
418,0,0,0.97663
419,0,0,0.96411
420,0,0,0.98497
421,0,0,0.43907
422,0,0,0.69866
423,0,0,0.53005
424,0,0,0.98915
425,0,0,0.97663
426,0,0,0.60851
427,0,0,0.77963
428,1,0,0.9808
429,0,0,0.98164
430,0,0,0.97496
431,0,0,0.70785
432,1,0,0.98414
433,0,0,0.97746
434,0,0,0.9783
435,0,0,0.84891
436,0,0,0.97746
437,0,0,0.85643
438,0,0,0.89733
439,1,0,0.97913
440,0,0,0.98331
441,0,0,0.64691
442,0,0,0.52671
443,0,0,0.86811
444,0,0,0.47913
445,0,0,0.97746
446,0,0,0.90484
447,0,0,0.97412
448,0,0,0.76461
449,0,0,0.91068
450,0,0,0.97997
451,1,0,0.98331
452,0,0,0.96327
453,0,0,0.59182
454,0,0,0.89482
455,0,0,0.98497
456,0,0,0.82972
457,0,0,0.78965
458,0,0,0.72538
459,0,0,0.78381
460,0,0,0.86978
461,0,0,0.97412
462,0,0,0.62354
463,0,0,0.95993
464,0,0,0.84391
465,0,0,0.96494
466,0,0,0.97078
467,0,0,0.95159
468,0,0,0.51336
469,0,0,0.96745
470,0,0,0.98998
471,0,0,0.96745
472,0,0,0.98497
473,0,0,0.67446
474,0,0,0.9808
475,0,0,0.98331
476,0,0,0.64691
477,0,0,0.5601
478,0,0,0.98998
479,0,0,0.97913
480,0,0,0.81052
481,0,0,0.93406
482,0,0,0.97162
483,0,0,0.64858
484,0,0,0.97579
485,0,0,0.93239
486,0,0,0.75292
487,0,0,0.97663
488,0,0,0.98164
489,0,0,0.6828
490,0,0,0.99082
491,0,0,0.82805
492,0,0,0.97078
493,0,0,0.7813
494,0,0,0.68948
495,0,0,0.68197
496,0,0,0.97663
497,0,0,0.87896
498,0,0,0.61102
499,0,0,0.90317
500,0,0,0.98915
501,0,0,0.64608
502,0,0,0.62938
503,0,0,0.97329
504,0,0,0.99416
505,0,0,0.73122
506,0,0,0.96077
507,0,0,0.76461
508,0,0,0.68531
509,0,0,0.96578
510,0,0,0.98247
511,0,0,0.93322
512,0,0,0.97746
513,0,0,0.87145
514,0,0,0.77045
515,0,0,0.98414
516,0,0,0.91653
517,0,0,0.95409
518,0,0,0.9783
519,0,0,0.97579
520,0,0,0.17028
521,0,0,0.89149
522,0,0,0.73205
523,0,0,0.98748
524,0,0,0.92404
525,0,0,0.68614
526,0,0,0.98164
527,0,0,0.60851
528,0,0,0.96661
529,0,0,0.6202
530,0,0,0.91987
531,0,0,0.98164
532,0,0,0.97663
533,0,0,0.34474
534,0,0,0.55259
535,0,0,0.98331
536,0,0,0.97078
537,0,0,0.38147
538,0,0,0.97078
539,0,0,0.97997
540,0,0,0.54674
541,0,0,0.80801
542,0,0,0.65609
543,0,0,0.65609
544,0,0,0.95492
545,0,0,0.96745
546,0,0,0.97997
547,0,0,0.87896
548,1,0,0.98581
549,0,0,0.97329
550,0,0,0.98247
551,0,0,0.98331
552,0,0,0.9808
553,0,0,0.97746
554,0,0,0.98164
555,0,0,0.61937
556,0,0,0.97663
557,0,0,0.96661
558,0,0,0.83306
559,0,0,0.52588
560,0,0,0.66027
561,0,0,0.88564
562,0,0,0.97746
563,0,0,0.96828
564,0,0,0.96745
565,0,0,0.85476
566,0,0,0.96244
567,0,0,0.97329
568,0,0,0.93155
569,0,0,0.8172
570,0,0,0.97579
571,0,0,0.87896
572,0,0,0.97663
573,0,0,0.98164
574,0,0,0.9783
575,0,0,0.55676
576,0,0,0.98497
577,0,0,0.85476
578,0,0,0.94324
579,0,0,0.96494
580,0,0,0.98497
581,0,0,0.52755
582,0,0,0.97579
583,1,0,0.97997
584,0,0,0.89149
585,0,0,0.33389
586,0,0,0.50417
587,0,0,0.73873
588,0,0,0.96327
589,0,0,0.99082
590,0,0,0.4399
591,0,0,0.82721
592,0,0,0.6995
593,0,0,0.6611
594,0,0,0.98164
595,0,0,0.98497
596,0,0,0.97913
597,0,0,0.42988
598,0,0,0.49332
599,0,0,0.77379
600,0,0,0.55927
601,0,0,0.6177
602,0,0,0.98497
603,0,0,0.82721
604,0,0,0.82638
605,0,0,0.58765
606,0,0,0.86477
607,0,0,0.97162
608,0,0,0.97746
609,0,0,0.38815
610,0,0,0.4616
611,0,0,0.87479
612,0,0,0.96411
613,0,0,0.97329
614,0,0,0.98247
615,0,0,0.74708
616,0,0,0.35977
617,0,0,0.85058
618,0,0,0.73205
619,0,0,0.98414
620,0,0,0.96995
621,0,0,0.67446
622,0,0,0.96327
623,0,0,0.88481
624,0,0,0.97663
625,0,0,0.80217
626,0,0,0.75793
627,0,0,0.98664
628,1,0,0.9783
629,0,0,0.97746
630,0,0,0.97579
631,0,0,0.97997
632,0,0,0.96912
633,0,0,0.74207
634,0,0,0.97162
635,0,0,0.97746
636,0,0,0.97329
637,0,0,0.93406
638,0,0,0.89149
639,0,0,0.97162
640,0,0,0.9015
641,0,0,0.97496
642,0,0,0.96912
643,0,0,0.97913
644,0,0,0.98748
645,0,0,0.91319
646,0,0,0.79466
647,0,0,0.79466
648,0,0,0.2404
649,0,0,0.97245
650,0,0,0.96244
651,0,0,0.55676
652,0,0,0.91319
653,0,0,0.97579
654,0,0,0.8823
655,1,0,0.97997
656,0,0,0.70451
657,0,0,0.54674
658,0,0,0.95826
659,0,0,0.98331
660,0,0,0.85977
661,0,0,0.97913
662,0,0,0.98664
663,0,0,0.96995
664,0,0,0.82805
665,0,0,0.66945
666,0,0,0.96828
667,0,0,0.97412
668,0,0,0.97746
669,0,0,0.71035
670,0,0,0.97663
671,0,0,0.97746
672,0,0,0.79549
673,0,0,0.57513
674,0,0,0.98748
675,0,0,0.97746
676,0,0,0.97913
677,0,0,0.79883
678,0,0,0.9783
679,0,0,0.9783
680,0,0,0.66611
681,0,0,0.97913
682,0,0,0.76461
683,0,0,0.66778
684,0,0,0.97329
685,0,0,0.96828
686,0,0,0.30384
687,0,0,0.97579
688,0,0,0.68531
689,0,0,0.64357
690,0,0,0.98247
691,0,0,0.97579
692,0,0,0.6177
693,0,0,0.82053
694,0,0,0.75793
695,0,0,0.96661
696,0,0,0.97663
697,0,0,0.64691
698,0,0,0.98915
699,0,0,0.86978
700,0,0,0.97997
701,0,0,0.84224
702,0,0,0.97997
703,1,0,0.97579
704,0,0,0.97746
705,0,0,0.97663
706,0,0,0.5217
707,0,0,0.97579
708,0,0,0.58765
709,0,0,0.41903
710,0,0,0.53422
711,0,0,0.98664
712,0,0,0.9783
713,0,0,0.78047
714,0,0,0.71703
715,0,0,0.95159
716,0,0,0.97663
717,0,0,0.62855
718,0,0,0.9808
719,0,0,0.58514
720,0,0,0.79549
721,0,0,0.92821
722,0,0,0.90401
723,0,0,0.9207
724,0,0,0.98664
725,0,0,0.56594
726,0,0,0.69699
727,0,0,0.93072
728,0,0,0.98164
729,0,0,0.97663
730,0,0,0.52671
731,0,0,0.98247
732,0,0,0.88314
733,0,0,0.60184
734,0,0,0.89065
735,0,0,0.98164
736,0,0,0.72621
737,0,0,0.99249
738,0,0,0.98831
739,0,0,0.97997
740,0,0,0.97579
741,0,0,0.9975
742,0,0,0.59683
743,0,0,0.98414
744,1,0,0.97663
745,0,0,0.98581
746,0,0,0.97245
747,0,0,0.96578
748,0,0,0.97579
749,0,0,0.96244
750,0,0,0.72287
751,0,0,0.98497
752,0,0,0.77963
753,0,0,0.702
754,0,0,0.97329
755,0,0,0.61853
756,0,0,0.9783
757,0,0,0.75876
758,0,0,0.97496
759,0,0,0.97746
760,0,0,0.40818
761,0,0,0.98581
762,0,0,0.67947
763,0,0,0.97329
764,0,0,0.98247
765,0,0,0.99082
766,0,0,0.97412
767,0,0,0.97412
768,0,0,0.91402
769,0,0,0.97162
770,0,0,0.97329
771,0,0,0.97579
772,0,0,0.56344
773,0,0,0.9808
774,0,0,0.96661
775,1,0,0.98831
776,0,0,0.97412
777,0,0,0.92571
778,0,0,0.44407
779,0,0,0.34558
780,1,0,0.9783
781,0,0,0.96077
782,0,0,0.70534
783,0,0,0.98748
784,0,0,0.8389
785,0,0,0.74958
786,0,0,0.97746
787,0,0,0.87813
788,0,0,0.97746
789,0,0,0.99165
790,0,0,0.78297
791,0,0,0.702
792,0,0,0.72538
793,0,0,0.98247
794,0,0,0.57763
795,0,0,0.89065
796,0,0,0.91068
797,0,0,0.9808
798,0,0,0.9808
799,0,0,0.96912
800,0,0,0.97746
801,1,0,0.98247
802,0,0,0.70785
803,0,0,0.79132
804,0,0,0.6995
805,0,0,0.9783
806,0,0,0.97663
807,0,0,0.798
808,0,0,0.37646
809,0,0,0.98414
810,0,0,0.86978
811,0,0,0.97245
812,0,0,0.97579
813,0,0,0.62354
814,0,0,0.9783
815,0,0,0.93489
816,0,0,0.93656
817,0,0,0.85476
818,0,0,0.64274
819,0,0,0.58681
820,0,0,0.76962
821,0,0,0.98247
822,0,0,0.70785
823,0,0,0.80634
824,0,0,0.60935
825,0,0,0.60684
826,0,0,0.97162
827,0,0,0.90067
828,0,0,0.97579
829,0,0,0.98247
830,0,0,0.71953
831,0,0,0.9783
832,0,0,0.71786
833,0,0,0.8823
834,0,0,0.98164
835,0,0,0.81052
836,0,0,0.97412
837,0,0,0.97329
838,0,0,0.97329
839,0,0,0.97496
840,0,0,0.96578
841,0,0,0.59599
842,0,0,0.97329
843,0,0,0.97496
844,0,0,0.96661
845,0,0,0.48331
846,0,0,0.8389
847,0,0,0.90818
848,0,0,0.88397
849,0,0,0.97913
850,0,0,0.87312
851,0,0,0.76711
852,0,0,0.98414
853,0,0,0.5793
854,0,0,0.98164
855,0,0,0.85392
856,0,0,0.97663
857,0,0,0.95659
