y_1_25,y_2_25,y_3_25,y_4_25,y_5_25,y_6_25,y_7_25,y_8_25,y_mc_hu_25,y_mc_lu_25,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_mc_hu,y_mc_lu
4.1327,6.9345,0.00011577,0.036649,4.6755e-06,0.0035372,0,0,0,0,3.9987,7.2792,7.7121e-05,0.015854,0,0,0,0,0,0
4.1412,6.9457,0.00012077,0.037129,4.6287e-06,0.0036515,0,0,0,0,3.9727,7.2791,8.4209e-05,0.016985,0,0,0,0,0,0
4.1416,6.9867,0.00012204,0.037952,4.5824e-06,0.0037781,0,0,0,0,4.0049,7.2236,9.62e-05,0.018032,0,0,0,0,0,0
4.1242,6.9721,0.000119,0.038907,4.5366e-06,0.0039321,0,0,0,0,4.0251,7.222,0.00010501,0.019573,0,0,0,0,0,0
4.0963,6.9904,0.00011602,0.039834,4.4912e-06,0.0040802,0,0,0,0,4.0337,7.2657,0.00010239,0.020934,0,0,0,0,0,0
4.1345,6.9979,0.00011312,0.040822,4.4463e-06,0.0042304,0,0,0,0,3.9501,7.2122,9.9827e-05,0.022477,4.5021e-06,0.0002063,0,0,0,0
4.1452,7.0696,0.00011029,0.041717,4.4018e-06,0.0043897,0,0,0,0,3.9544,7.2321,9.7332e-05,0.023695,8.8286e-06,0.00035759,0,0,0,0
4.1383,7.0838,0.0001131,0.042758,4.3578e-06,0.0045337,0,0,0,0,3.9567,7.1971,9.4898e-05,0.024888,1.0496e-05,0.00049777,0,0,0,0
4.1161,7.1177,0.00011062,0.043698,4.3142e-06,0.0047051,0,0,0,0,3.9622,7.2301,9.2526e-05,0.026057,1.0896e-05,0.00060866,0,0,0,0
4.1334,7.1638,0.00010786,0.044534,4.2711e-06,0.0048639,0,0,0,0,3.9889,7.231,9.0213e-05,0.027247,1.2752e-05,0.00072282,0,0,0,0
4.1258,7.1427,0.00010516,0.045359,4.2284e-06,0.0050109,0,0,0,0,4.0185,7.2952,9.5404e-05,0.028912,2.2621e-05,0.0010974,0,0,0,0
4.1305,7.158,0.00010311,0.04607,4.1861e-06,0.0051747,0,0,0,0,4.0386,7.2804,9.3019e-05,0.030323,2.3252e-05,0.0014454,0,0,0,0
4.1348,7.1904,0.00010053,0.046755,4.1442e-06,0.0053217,0,0,0,0,4.0278,7.2896,9.0694e-05,0.031648,2.302e-05,0.0017824,0,0,0,0
4.1363,7.2954,0.00010486,0.047682,4.1028e-06,0.0054593,0,0,0,0,4.066,7.2994,8.8426e-05,0.032723,2.2789e-05,0.0020704,0,0,0,0
4.1218,7.2878,0.00012081,0.049362,4.0618e-06,0.0055734,0,0,0,0,3.9731,7.3327,0.00011079,0.03402,2.2562e-05,0.0023035,0,0,0,0
4.1234,7.3191,0.0001211,0.050819,4.0212e-06,0.0056965,0,0,0,0,3.9596,7.3573,0.00012318,0.035272,2.2336e-05,0.0025197,0,0,0,0
4.1202,7.3436,0.00011808,0.052254,3.9809e-06,0.0058044,0,0,0,0,3.9741,7.3469,0.0001286,0.036613,2.2113e-05,0.0027662,0,0,0,0
4.1704,7.4183,0.00011512,0.053825,3.9411e-06,0.0059196,0,0,0,0,3.973,7.4204,0.00014494,0.037808,2.1891e-05,0.0030039,0,0,0,0
4.1712,7.4379,0.0001162,0.055518,3.9017e-06,0.0060396,0,0,0,0,4.0004,7.4222,0.0001443,0.038897,2.1673e-05,0.0032396,0,0,0,0
4.178,7.4509,0.0001133,0.057186,3.8627e-06,0.0061524,0,0,0,0,4.0051,7.4584,0.00014069,0.039959,2.1456e-05,0.0034878,0,0,0,0
4.199,7.4624,0.00011047,0.058768,3.8241e-06,0.0062579,0,0,0,0,4.0222,7.5276,0.00015414,0.041293,2.1241e-05,0.0037328,0,0,0,0
4.2067,7.4453,0.0001077,0.060314,3.7858e-06,0.0063849,0,0,0,0,4.0698,7.5835,0.00015726,0.042643,2.1029e-05,0.0039662,0,0,0,0
4.1716,7.5263,0.00010501,0.061735,3.748e-06,0.0064662,0,0,0,0,4.0464,7.6558,0.00018036,0.044392,2.0819e-05,0.0042342,0,0,0,0
4.1853,7.5724,0.00011119,0.063571,3.7105e-06,0.0065638,0,0,0,0,4.0488,7.6392,0.00021206,0.046326,2.061e-05,0.0044525,0,0,0,0
4.1706,7.6305,0.00010841,0.065337,7.3939e-06,0.0068981,0,0,0,0,4.0441,7.6684,0.00021185,0.048039,2.0404e-05,0.0046674,0,0,0,0
4.1829,7.6331,0.000108,0.067248,8.6704e-06,0.0072355,0,0,0,0,4.0293,7.6663,0.00020655,0.049683,2.02e-05,0.0049392,0,0,0,0
4.2171,7.6583,0.0001053,0.069034,8.5837e-06,0.0075699,0,0,0,0,4.0512,7.7464,0.00020139,0.051357,1.9998e-05,0.0051916,0,0,0,0
4.2106,7.6742,0.00010814,0.070891,8.4979e-06,0.0078647,0,0,0,0,4.033,7.7931,0.00019635,0.053147,1.9798e-05,0.0054316,0,0,0,0
4.1964,7.6612,0.00010758,0.072496,8.4129e-06,0.0081569,0,0,0,0,4.0537,7.8003,0.00019144,0.054782,1.96e-05,0.0056957,0,0,0,0
4.2015,7.7058,0.00010489,0.074211,8.3288e-06,0.0084457,0,0,0,0,4.1107,7.7282,0.00018666,0.056376,1.9404e-05,0.0059194,0,0,0,0
4.2391,7.7497,0.00010227,0.075735,8.2455e-06,0.0087319,0,0,0,0,4.0939,7.7577,0.00018199,0.058048,1.921e-05,0.0061683,0,0,0,0
4.201,7.804,0.00012794,0.077498,1.2022e-05,0.0090067,0,0,0,0,4.0795,7.7187,0.00017744,0.059485,1.9018e-05,0.0063772,0,0,0,0
4.1974,7.796,0.00013234,0.079328,1.1901e-05,0.0092651,0,0,0,0,4.1166,7.7438,0.000173,0.060772,1.8828e-05,0.0065488,0,0,0,0
4.2094,7.8016,0.000147,0.081462,1.1782e-05,0.0095184,0,0,0,0,4.0934,7.7731,0.00016868,0.06187,1.864e-05,0.006686,0,0,0,0
4.2175,7.8773,0.0001544,0.083808,1.1665e-05,0.0098127,0,0,0,0,4.0648,7.7697,0.00017943,0.063508,1.8453e-05,0.0068429,0,0,0,0
4.1976,7.9041,0.00015054,0.085929,1.1548e-05,0.010113,0,0,0,0,4.0683,7.8017,0.00019294,0.065241,1.8269e-05,0.0069907,0,0,0,0
4.1737,7.9214,0.00014678,0.088149,1.1432e-05,0.010433,0,0,0,0,4.0634,7.7545,0.00020676,0.066952,1.8086e-05,0.0071696,0,0,0,0
4.1815,7.9494,0.00015593,0.090455,1.1318e-05,0.01072,0,0,0,0,4.0579,7.8157,0.00020159,0.068469,1.7905e-05,0.0073748,0,0,0,0
4.193,8.0221,0.00016216,0.093068,1.1205e-05,0.011014,0,0,0,0,4.133,7.8558,0.00019655,0.069762,1.7726e-05,0.0075731,0,0,0,0
4.1979,8.0327,0.00015811,0.09554,1.1093e-05,0.011282,0,0,0,0,4.1557,7.8697,0.00019164,0.070985,1.7549e-05,0.0077408,0,0,0,0
4.195,8.0575,0.00015416,0.097749,1.0982e-05,0.011499,0,0,0,0,4.213,7.9059,0.00021348,0.072581,1.7373e-05,0.0079112,0,0,0,0
4.2067,8.084,0.0001503,0.099825,1.65e-05,0.011805,0,0,0,0,4.2245,7.9385,0.00021454,0.074419,1.72e-05,0.0081087,0,0,0,0
4.2218,8.0829,0.00016545,0.10222,2.2118e-05,0.012124,0,0,0,0,4.1645,7.9293,0.00020918,0.075992,1.7028e-05,0.0082798,0,0,0,0
4.2023,8.1161,0.0001776,0.10446,2.2717e-05,0.012459,0,0,0,0,4.1341,7.9675,0.00020395,0.077725,1.6857e-05,0.0084648,0,0,0,0
4.2136,8.1268,0.00019849,0.10688,2.2489e-05,0.012785,0,0,0,0,4.1553,7.9975,0.00028302,0.080433,1.6689e-05,0.008644,0,0,0,0
4.2065,8.2001,0.00019534,0.10938,2.2264e-05,0.013086,0,0,0,0,4.1293,8.0069,0.00032228,0.082961,1.6522e-05,0.0088003,0,0,0,0
4.2409,8.2139,0.00019921,0.11182,2.3958e-05,0.0134,0,0,0,0,4.1148,7.9684,0.00033814,0.085322,1.6357e-05,0.0089884,0,0,0,0
4.2442,8.2108,0.00019423,0.11416,2.3719e-05,0.013699,0,0,0,0,4.1245,7.9626,0.00034667,0.087606,1.6193e-05,0.0091302,0,0,0,0
4.2525,8.2347,0.00018938,0.1165,2.3482e-05,0.013981,0,0,0,0,4.0907,7.9974,0.0003415,0.089578,1.6031e-05,0.0092741,0,0,0,0
4.2466,8.25,0.00018464,0.11841,2.3247e-05,0.014238,0,0,0,0,4.0844,7.9988,0.00036566,0.09209,1.5871e-05,0.00946,0,0,0,0
4.2269,8.2595,0.00018703,0.12063,2.3014e-05,0.014459,0,0,0,0,4.1094,8.0767,0.00037052,0.09434,1.5712e-05,0.0096348,0,0,0,0
4.249,8.3483,0.00018235,0.12301,2.4506e-05,0.014691,0,0,0,0,4.1239,8.1029,0.00036126,0.096773,1.5555e-05,0.0098019,0,0,0,0
4.2278,8.3996,0.00017779,0.1254,2.8248e-05,0.015061,0,0,0,0,4.1838,8.1296,0.00035715,0.099453,1.5399e-05,0.0099447,0,0,0,0
4.2253,8.3824,0.00017335,0.1277,2.9408e-05,0.015412,0,0,0,0,4.179,8.221,0.00034822,0.10243,1.5245e-05,0.01009,0,0,0,0
4.2273,8.4412,0.00016902,0.12973,2.9114e-05,0.015741,0,0,0,0,4.219,8.1684,0.00035831,0.10571,1.5093e-05,0.010254,0,0,0,0
4.2095,8.4967,0.00016479,0.13184,2.8823e-05,0.016072,0,0,0,0,4.2184,8.1882,0.00036436,0.10889,1.4942e-05,0.010396,0,0,0,0
4.2023,8.4836,0.00016067,0.1339,3.0671e-05,0.016545,0,0,0,0,4.1776,8.1896,0.00035525,0.11232,2.4253e-05,0.010761,0,0,0,0
4.2043,8.5109,0.00017584,0.13636,3.3653e-05,0.017118,0,0,0,0,4.1579,8.2087,0.00034637,0.11514,3.0367e-05,0.011081,0,0,0,0
4.1954,8.5571,0.00019023,0.13885,3.5288e-05,0.017651,0,0,0,0,4.1667,8.2121,0.000339,0.11768,3.2426e-05,0.011366,0,0,0,0
4.1943,8.5655,0.00023167,0.14151,3.4935e-05,0.018191,0,0,0,0,4.1384,8.1908,0.00036518,0.12041,3.3247e-05,0.011625,0,0,0,0
4.1736,8.6435,0.00023543,0.14422,3.5269e-05,0.018726,0,0,0,0,4.1107,8.1542,0.00037111,0.12307,3.2915e-05,0.01183,0,0,0,0
4.1814,8.6987,0.00024231,0.14716,3.5607e-05,0.019257,0,0,0,0,4.15,8.2392,0.00038082,0.12563,3.2586e-05,0.012127,0,0,0,0
4.1935,8.6569,0.00023625,0.15005,3.525e-05,0.01981,0,0,0,0,4.1702,8.2624,0.0003713,0.1282,3.226e-05,0.012382,0,0,0,0
4.2256,8.7252,0.00023114,0.15293,3.4898e-05,0.020367,0,0,0,0,4.191,8.2843,0.00036202,0.13048,3.1937e-05,0.01269,0,0,0,0
4.1962,8.7382,0.00023894,0.15589,3.4549e-05,0.020882,0,0,0,0,4.2004,8.3212,0.00035296,0.13289,3.1618e-05,0.013018,0,0,0,0
4.224,8.743,0.0002383,0.1592,3.5099e-05,0.021487,0,0,0,0,4.2019,8.3305,0.00034414,0.13508,3.1302e-05,0.013341,0,0,0,0
4.2469,8.761,0.00025366,0.16254,3.4748e-05,0.022052,0,0,0,0,4.1995,8.3024,0.00033554,0.13739,3.0989e-05,0.013683,0,0,0,0
4.2519,8.7735,0.00026715,0.16603,3.6581e-05,0.022646,0,0,0,0,4.1852,8.3418,0.00032715,0.13967,3.0679e-05,0.014029,0,0,0,0
4.2433,8.8135,0.00029198,0.17009,3.9274e-05,0.023348,0,0,0,0,4.2066,8.2968,0.00031897,0.14166,3.0372e-05,0.014323,0,0,0,0
4.2382,8.884,0.00028969,0.1739,4.1306e-05,0.024068,0,0,0,0,4.2685,8.3868,0.000311,0.14359,3.0068e-05,0.014611,0,0,0,0
4.2199,8.8763,0.00029216,0.17807,4.1418e-05,0.02477,0,0,0,0,4.2517,8.4342,0.00030322,0.14573,2.9768e-05,0.014896,0,0,0,0
4.2194,8.9004,0.00028546,0.1818,4.1004e-05,0.025415,0,0,0,0,4.2303,8.4465,0.00029564,0.14781,2.947e-05,0.015131,0,0,0,0
4.2175,8.8752,0.00028939,0.18581,4.0594e-05,0.02603,0,0,0,0,4.2162,8.4096,0.00028825,0.14978,2.9175e-05,0.015409,0,0,0,0
4.2031,8.9771,0.00029283,0.19004,4.1078e-05,0.026645,0,0,0,0,4.1667,8.5314,0.00028104,0.15157,2.8883e-05,0.015681,0,0,0,0
4.2012,9.0096,0.00029055,0.19418,4.1636e-05,0.027414,0,0,0,0,4.1988,8.5543,0.00027402,0.15351,2.8595e-05,0.015942,0,0,0,0
4.2023,9.015,0.00028539,0.19809,4.1219e-05,0.02824,0,0,0,0,4.2551,8.6333,0.00029065,0.15591,2.8309e-05,0.016301,0,0,0,0
4.2142,9.0017,0.00027825,0.20179,4.0807e-05,0.029018,0,0,0,0,4.2048,8.6804,0.00031305,0.15868,4.4545e-05,0.017021,0,0,0,0
4.1899,9.0275,0.00027813,0.20567,4.2913e-05,0.030013,0,0,0,0,4.213,8.7323,0.00031202,0.16153,5.2968e-05,0.017678,0,0,0,0
4.1844,9.0725,0.00027795,0.20963,4.5302e-05,0.031031,0,0,0,0,4.2788,8.6866,0.00032913,0.16489,6.2056e-05,0.018356,0,0,0,0
4.1862,9.1226,0.00027696,0.2133,4.6237e-05,0.031997,0,0,0,0,4.2692,8.7391,0.00033395,0.16783,7.2673e-05,0.018976,0,0,0,0
4.1832,9.2057,0.00028791,0.21721,5.9711e-05,0.03321,0,0,0,0,4.3231,8.7734,0.00032721,0.17106,7.5407e-05,0.019556,0,0,0,0
4.2043,9.2328,0.00029597,0.22108,6.7691e-05,0.034355,0,0,0,0,4.2722,8.7498,0.00032911,0.17434,7.523e-05,0.020037,0,0,0,0
4.2239,9.2995,0.00031756,0.22546,7.2518e-05,0.035554,0,0,0,0,4.2457,8.734,0.00032088,0.1778,7.4768e-05,0.020545,0,0,0,0
4.2343,9.3581,0.00032515,0.22947,8.0478e-05,0.036813,0,0,0,0,4.255,8.7312,0.00031286,0.18076,7.402e-05,0.021063,0,0,0,0
4.2141,9.3628,0.00033648,0.23363,8.3518e-05,0.038004,0,0,0,0,4.288,8.8041,0.00030504,0.18397,7.328e-05,0.021618,0,0,0,0
4.2228,9.3872,0.00033118,0.23749,8.3321e-05,0.039192,0,0,0,0,4.3251,8.8224,0.00031862,0.1875,7.2547e-05,0.022069,0,0,0,0
4.1672,9.4369,0.00036521,0.24155,8.5132e-05,0.040318,0,0,0,0,4.2978,8.8743,0.00032541,0.19146,7.5586e-05,0.02274,0,0,0,0
4.1593,9.5096,0.00041249,0.24624,8.4281e-05,0.04151,0,0,0,0,4.3052,8.8441,0.0003193,0.19529,8.7512e-05,0.023453,0,0,0,0
4.1611,9.5711,0.00044995,0.25164,8.3842e-05,0.042643,0,0,0,0,4.3009,8.7833,0.00031132,0.19878,9.4947e-05,0.024133,0,0,0,0
4.1904,9.5532,0.0004603,0.25712,8.3003e-05,0.043724,0,0,0,0,4.3203,8.8315,0.00030354,0.20181,9.9417e-05,0.024771,0,0,0,0
4.2027,9.6592,0.00045669,0.26232,8.4787e-05,0.044948,0,0,0,0,4.3002,8.8075,0.00029595,0.20486,9.8423e-05,0.025418,0,0,0,0
4.1754,9.7051,0.00048214,0.26849,8.8038e-05,0.046261,0,0,0,0,4.3268,8.8191,0.00029964,0.20821,9.7439e-05,0.026063,0,0,0,0
4.1739,9.7136,0.00048717,0.27461,8.9222e-05,0.047613,0,0,0,0,4.322,8.7448,0.00032439,0.21169,9.6464e-05,0.02661,0,0,0,0
4.2213,9.7044,0.00047792,0.28049,9.2237e-05,0.048957,0,0,0,0,4.2795,8.7733,0.00032679,0.21497,9.55e-05,0.027157,0,0,0,0
4.1987,9.72,0.00048942,0.28716,9.7893e-05,0.05031,0,0,0,0,4.3318,8.8149,0.00032821,0.21829,9.4545e-05,0.027764,0,0,0,0
4.1906,9.7004,0.00049426,0.29382,0.00011439,0.051794,0,0,0,0,4.3912,8.8199,0.00032001,0.22153,9.3599e-05,0.028357,0,0,0,0
4.1793,9.6599,0.00049902,0.30016,0.00011884,0.053242,0,0,0,0,4.3766,8.7881,0.00031273,0.22476,9.2663e-05,0.029046,0,0,0,0
4.205,9.6962,0.00052143,0.3064,0.00012166,0.05461,0,0,0,0,4.3667,8.8864,0.00030491,0.22773,9.1736e-05,0.029698,0,0,0,0
4.2338,9.7615,0.00053585,0.31284,0.00012056,0.055889,0,0,0,0,4.317,8.9698,0.00029729,0.23041,9.0819e-05,0.030274,0,0,0,0
4.2125,9.8989,0.00054591,0.31939,0.00012031,0.057234,0,0,0,0,4.3275,8.9696,0.00028986,0.23283,8.9911e-05,0.030836,0,0,0,0
4.2147,9.9576,0.00054935,0.3261,0.00012086,0.058659,0,0,0,0,4.3446,9.0145,0.00028261,0.23504,8.9012e-05,0.031335,0,0,0,0
4.2149,9.9782,0.00058151,0.33312,0.00011979,0.060106,0,0,0,0,4.3335,8.9883,0.00034229,0.23874,8.8122e-05,0.031823,0,0,0,0
4.2454,10.006,0.00061221,0.34029,0.00012332,0.061614,0,0,0,0,4.352,9.0932,0.0003812,0.24222,8.724e-05,0.03232,0,0,0,0
4.2052,10.023,0.00064503,0.34704,0.00012463,0.063027,0,0,0,0,4.3243,9.17,0.0003837,0.24554,8.6368e-05,0.032871,0,0,0,0
4.2141,10.097,0.00063679,0.35349,0.0001238,0.064475,0,0,0,0,4.2854,9.2164,0.00039496,0.2487,8.5504e-05,0.033383,0,0,0,0
4.1944,10.162,0.0007063,0.36139,0.00012992,0.066047,0,0,0,0,4.3307,9.1675,0.00038508,0.25149,8.4649e-05,0.033867,0,0,0,0
4.2036,10.212,0.00075624,0.36982,0.00013349,0.067653,0,0,0,0,4.3873,9.1952,0.00037546,0.25436,8.3803e-05,0.034338,0,0,0,0
4.1819,10.185,0.00076896,0.37816,0.00013713,0.069451,0,0,0,0,4.4303,9.2403,0.00036607,0.25718,8.6076e-05,0.035029,0,0,0,0
4.1683,10.179,0.00078562,0.38623,0.00013834,0.071243,0,0,0,0,4.4334,9.2832,0.00038693,0.26084,8.5685e-05,0.035733,0,0,0,0
4.1437,10.183,0.0007768,0.39366,0.00013854,0.072958,0,0,0,0,4.425,9.3168,0.00042617,0.2656,9.1616e-05,0.036684,0,0,0,0
4.1524,10.196,0.00075738,0.40068,0.00013847,0.074617,0,0,0,0,4.4238,9.2795,0.00043856,0.27046,0.00010063,0.037645,0,0,0,0
4.1639,10.215,0.00075175,0.40757,0.00013957,0.076249,0,0,0,0,4.4231,9.3072,0.00043477,0.27463,0.00010584,0.038484,0,0,0,0
4.1535,10.255,0.00074972,0.41422,0.00014752,0.0779,0,0,0,0,4.4039,9.3576,0.00042945,0.27841,0.00011453,0.03922,0,0,0,0
4.1466,10.31,0.00074722,0.42086,0.00015253,0.079488,0,0,0,0,4.3798,9.378,0.00045318,0.28312,0.00012478,0.040235,0,0,0,0
4.1496,10.384,0.00073368,0.42758,0.00016112,0.081216,0,0,0,0,4.3861,9.3882,0.0004535,0.28743,0.00012643,0.041249,0,0,0,0
4.1627,10.384,0.00071881,0.43426,0.00016934,0.082986,0,0,0,0,4.3944,9.4416,0.00046086,0.29157,0.00012625,0.042226,0,0,0,0
4.1599,10.361,0.00070084,0.44036,0.00017508,0.084812,0,0,0,0,4.3435,9.5412,0.00045571,0.29538,0.00013089,0.043175,0,0,0,0
4.1991,10.432,0.00068332,0.4463,0.00017997,0.086668,0,0,0,0,4.3399,9.4978,0.00046511,0.3006,0.00014097,0.044234,0,0,0,0
4.2093,10.411,0.00066624,0.45255,0.00018381,0.088628,0,0,0,0,4.3263,9.4862,0.00049011,0.30646,0.00014287,0.045232,0,0,0,0
4.1867,10.52,0.00064958,0.45857,0.00018419,0.090634,0,0,0,0,4.3724,9.516,0.0005044,0.31176,0.00014148,0.046091,0,0,0,0
4.1734,10.566,0.00063334,0.46456,0.00018417,0.092614,0,0,0,0,4.3923,9.4746,0.00049179,0.31694,0.00014006,0.04697,0,0,0,0
4.1821,10.612,0.00063915,0.47078,0.00018736,0.094591,0,0,0,0,4.3887,9.4796,0.00047949,0.32182,0.00014847,0.04796,0,0,0,0
4.1937,10.675,0.00063093,0.4766,0.00018682,0.096449,0,0,0,0,4.4036,9.6403,0.00048342,0.32688,0.00014698,0.048892,0,0,0,0
4.1775,10.726,0.00061516,0.48248,0.00018807,0.098282,0,0,0,0,4.4303,9.6408,0.00047864,0.33183,0.00015309,0.049972,0,0,0,0
4.195,10.76,0.00059978,0.48832,0.0001876,0.1002,0,0,0,0,4.4327,9.67,0.00046668,0.33659,0.00015474,0.051026,0,0,0,0
4.2013,10.795,0.0006312,0.49551,0.00019403,0.10241,0,0,0,0,4.4256,9.7382,0.00048213,0.34162,0.00015504,0.05196,0,0,0,0
4.1701,10.803,0.00063117,0.50207,0.00020195,0.10465,0,0,0,0,4.4101,9.8035,0.00047767,0.34613,0.00015493,0.052917,0,0,0,0
4.1547,10.823,0.00064885,0.50949,0.00020675,0.10699,0,0,0,0,4.4005,9.792,0.0004841,0.35074,0.00015499,0.053815,0,0,0,0
4.1317,10.877,0.00066957,0.51712,0.00021805,0.10939,0,0,0,0,4.4053,9.7509,0.00050876,0.35586,0.00015769,0.054731,0,0,0,0
4.1879,10.819,0.00072469,0.52501,0.00022894,0.11189,0,0,0,0,4.3965,9.7294,0.0005401,0.36121,0.00016963,0.055912,0,0,0,0
4.1753,10.889,0.00071882,0.53211,0.0002407,0.11438,0,0,0,0,4.4142,9.7565,0.00055914,0.36677,0.00018025,0.057141,0,0,0,0
4.1397,10.933,0.00075398,0.5403,0.00025339,0.11704,0,0,0,0,4.416,9.7055,0.00059283,0.37273,0.00018625,0.058605,0,0,0,0
4.1526,11.016,0.00077355,0.549,0.00026637,0.11985,0,0,0,0,4.4393,9.7472,0.0006086,0.37812,0.00019278,0.05993,0,0,0,0
4.1627,11.077,0.00078781,0.55786,0.00027316,0.1228,0,0,0,0,4.3904,9.8073,0.00064406,0.38435,0.00020354,0.061416,0,0,0,0
4.1581,11.175,0.00077535,0.56647,0.00028401,0.12575,0,0,0,0,4.4218,9.7925,0.0006545,0.39015,0.00021342,0.062842,0,0,0,0
4.1404,11.228,0.00081329,0.57508,0.00028999,0.12851,0,0,0,0,4.4083,9.8475,0.00067643,0.39595,0.00022006,0.064154,0,0,0,0
4.1401,11.277,0.00088324,0.58545,0.00030026,0.13155,0,0,0,0,4.4045,9.865,0.00079459,0.40383,0.00022367,0.065519,0,0,0,0
4.114,11.298,0.00090529,0.59562,0.00031243,0.13461,0,0,0,0,4.4338,9.8713,0.00088084,0.4112,0.00025189,0.067052,0,0,0,0
4.1269,11.299,0.00093011,0.60609,0.00032246,0.13748,0,0,0,0,4.4618,9.889,0.00088833,0.4189,0.00028412,0.068706,0,0,0,0
4.1135,11.359,0.00095429,0.61675,0.00033088,0.14021,0,0,0,0,4.466,9.9285,0.00090123,0.42564,0.00030163,0.070302,0,0,0,0
4.135,11.38,0.00098506,0.62922,0.00033981,0.14343,0,0,0,0,4.4698,10.069,0.00088333,0.43183,0.0003126,0.071789,0,0,0,0
4.1296,11.429,0.0009836,0.64123,0.00034586,0.14659,0,0,0,0,4.5204,10.141,0.00086125,0.43802,0.00032249,0.073223,0,0,0,0
4.1239,11.453,0.00099047,0.65403,0.00036148,0.15017,0,0,0,0,4.5301,10.045,0.00085644,0.44476,0.00033394,0.074579,0,0,0,0
4.1041,11.5,0.00098502,0.66663,0.00037202,0.15371,0,0,0,0,4.5571,10.088,0.00083503,0.45081,0.00036913,0.076178,0,0,0,0
4.0917,11.575,0.0009715,0.67884,0.00037805,0.15722,0,0,0,0,4.542,10.095,0.00081415,0.45685,0.00038068,0.077822,0,0,0,0
4.1124,11.604,0.0009991,0.69193,0.00038149,0.1608,0,0,0,0,4.5218,10.122,0.00084372,0.46303,0.00038106,0.079396,0,0,0,0
4.135,11.612,0.0010433,0.70553,0.00038713,0.16456,0,0,0,0,4.5225,10.07,0.00083715,0.46847,0.00039454,0.080994,0,0,0,0
4.1195,11.608,0.0011187,0.71934,0.00038968,0.16841,0,0,0,0,4.5167,10.15,0.00081622,0.47422,0.00041057,0.08296,0,0,0,0
4.1276,11.694,0.0011622,0.73278,0.00038913,0.17224,0,0,0,0,4.4746,10.114,0.00086638,0.48095,0.00041822,0.084911,0,0,0,0
4.1525,11.762,0.001177,0.7459,0.00038732,0.1761,0,0,0,0,4.4973,10.187,0.00088015,0.4877,0.00042063,0.086895,0,0,0,0
4.1608,11.812,0.0012223,0.75992,0.00038639,0.17988,0,0,0,0,4.4916,10.267,0.00091186,0.49517,0.00041643,0.088836,0,0,0,0
4.1185,11.872,0.0012754,0.77402,0.00039134,0.18354,0,0,0,0,4.5343,10.327,0.0009184,0.50219,0.00041226,0.090653,0,0,0,0
4.1565,11.881,0.0012989,0.78895,0.00039498,0.18728,0,0,0,0,4.489,10.345,0.00090279,0.50861,0.00040814,0.092418,0,0,0,0
4.1414,11.924,0.0012781,0.80383,0.00039827,0.19122,0,0,0,0,4.5245,10.302,0.00090377,0.51513,0.00040406,0.094139,0,0,0,0
4.1203,12.002,0.0012893,0.8189,0.00039611,0.19502,0,0,0,0,4.5448,10.321,0.00089115,0.52104,0.00040002,0.095772,0,0,0,0
4.1115,12.007,0.0012995,0.8343,0.00039271,0.19873,0,0,0,0,4.5156,10.327,0.00088931,0.52732,0.00039602,0.097336,0,0,0,0
4.101,12.022,0.0013212,0.84986,0.00039174,0.20248,0,0,0,0,4.4973,10.356,0.0009382,0.53413,0.00039206,0.098785,0,0,0,0
4.0815,12.053,0.0013261,0.86549,0.00040266,0.20642,0,0,0,0,4.5429,10.359,0.00095868,0.54032,0.00038814,0.10016,0,0,0,0
4.0615,12.119,0.0013081,0.88035,0.0004096,0.21029,0,0,0,0,4.5321,10.36,0.00097023,0.54691,0.00038426,0.1016,0,0,0,0
4.0735,12.106,0.0013444,0.89624,0.00041247,0.21413,0,0,0,0,4.5436,10.324,0.0010227,0.55436,0.00040359,0.10343,0,0,0,0
4.0737,12.157,0.001367,0.91129,0.00041667,0.21799,0,0,0,0,4.5074,10.343,0.0010218,0.56162,0.00041684,0.10528,0,0,0,0
4.1037,12.16,0.001404,0.92655,0.00042386,0.22182,0,0,0,0,4.5037,10.359,0.0010494,0.56918,0.00042621,0.10715,0,0,0,0
4.0687,12.229,0.001415,0.94272,0.00043223,0.22584,0,0,0,0,4.4973,10.387,0.0010351,0.57609,0.0004245,0.10904,0,0,0,0
4.0709,12.231,0.0014514,0.95975,0.00043804,0.22995,0,0,0,0,4.5073,10.499,0.0010329,0.58235,0.00042351,0.11086,0,0,0,0
4.09,12.339,0.001485,0.97662,0.00044858,0.23424,0,0,0,0,4.5271,10.543,0.001013,0.58951,0.00042843,0.11278,0,0,0,0
4.0935,12.466,0.0015138,0.99322,0.00045292,0.2384,0,0,0,0,4.5029,10.596,0.00098772,0.59695,0.00042996,0.11478,0,0,0,0
4.076,12.503,0.0015754,1.0099,0.0004621,0.24255,0,0,0,0,4.5158,10.536,0.0010114,0.60509,0.00043181,0.11692,0,0,0,0
4.0965,12.533,0.0016198,1.0274,0.00047025,0.24682,0,0,0,0,4.56,10.565,0.00099849,0.61292,0.00044174,0.1192,0,0,0,0
4.098,12.557,0.0016631,1.0455,0.00047827,0.2513,0,0,0,0,4.5378,10.69,0.00099923,0.62067,0.00045234,0.12137,0,0,0,0
4.0984,12.59,0.0016797,1.0641,0.00048333,0.25592,0,0,0,0,4.5903,10.676,0.0010057,0.62883,0.00045244,0.1235,0,0,0,0
