is_com,coherence,hand_IT
256,0,0,0.82664
257,0,0,0.64389
258,0,0,0.49872
259,1,0,0.98548
260,0,0,0.96755
261,0,0,0.98207
262,0,0,0.94449
263,0,0,0.97438
264,0,0,0.84031
265,0,0,0.9667
266,0,0,0.96755
267,0,0,0.84629
268,0,0,0.91375
269,0,0,0.81127
270,0,0,0.97438
271,0,0,0.55081
272,0,0,0.98292
273,0,0,0.9889
274,0,0,0.73185
275,0,0,0.8181
276,1,0,0.98548
277,0,0,0.9462
278,0,0,0.7421
279,1,0,0.9889
280,0,0,0.86422
281,0,0,0.82494
282,1,0,0.98804
283,1,0,0.98634
284,0,0,0.96328
285,0,0,0.67805
286,1,0,0.98463
287,0,0,0.88728
288,0,0,0.97865
289,0,0,0.77626
290,0,0,0.98121
291,0,0,0.90863
292,0,0,0.67208
293,0,0,0.98121
294,0,0,0.64219
295,0,0,0.59266
296,1,0,0.98292
297,0,0,0.74039
298,0,0,0.82408
299,0,0,0.90606
300,0,0,0.97011
301,0,0,0.97267
302,0,0,0.42613
303,0,0,0.71819
304,0,0,0.97523
305,0,0,0.98207
306,0,0,0.67293
307,0,0,0.75235
308,0,0,0.98207
309,0,0,0.39966
310,0,0,0.9684
311,0,0,0.68659
312,0,0,0.96926
313,0,0,0.9684
314,1,0,0.98292
315,0,0,0.9795
316,0,0,0.65927
317,0,0,0.64048
318,0,0,0.57472
319,0,0,0.97609
320,0,0,0.80017
321,0,0,0.71904
322,0,0,0.94876
323,1,0,0.98804
324,0,0,0.4193
325,0,0,0.90009
326,0,0,0.65585
327,0,0,0.98292
328,0,0,0.5807
329,0,0,0.64731
330,0,0,0.98292
331,0,0,0.96755
332,0,0,0.97438
333,0,0,0.98719
334,0,0,0.8608
335,0,0,0.63962
336,0,0,0.38429
337,0,0,0.98207
338,0,0,0.9667
339,0,0,0.63792
340,0,0,0.97267
341,0,0,0.3766
342,0,0,0.77199
343,0,0,0.98121
344,0,0,0.43894
345,0,0,0.57814
346,0,0,0.9778
347,1,0,0.9795
348,0,0,0.9795
349,0,0,0.48933
350,0,0,0.82067
351,0,0,0.52775
352,1,0,0.98719
353,0,0,0.97609
354,0,0,0.39624
355,0,0,0.38173
356,0,0,0.96157
357,0,0,0.97353
358,0,0,0.97096
359,0,0,0.49787
360,0,0,0.87959
361,0,0,0.97694
362,0,0,0.55423
363,0,0,0.23228
364,1,0,0.98804
365,0,0,0.98634
366,0,0,0.97353
367,0,0,0.97609
368,0,0,0.98634
369,0,0,0.9778
370,0,0,0.94962
371,0,0,0.97096
372,1,0,0.98377
373,0,0,0.97865
374,0,0,0.98036
375,0,0,0.9667
376,0,0,0.90863
377,0,0,0.9778
378,0,0,0.97609
379,0,0,0.97865
380,0,0,0.96413
381,0,0,0.66781
382,0,0,0.94364
383,0,0,0.98121
384,0,0,0.53373
385,0,0,0.8181
386,0,0,0.97267
387,0,0,0.48335
388,0,0,0.47908
389,0,0,0.97267
390,0,0,0.92997
391,0,0,0.9462
392,0,0,0.77114
393,0,0,0.70196
394,0,0,0.98463
395,0,0,0.99317
396,0,0,0.93937
397,0,0,0.53032
398,1,0,0.9795
399,0,0,0.87105
400,1,0,0.9795
401,0,0,0.47481
402,0,0,0.73015
403,0,0,0.97523
404,0,0,0.9778
405,0,0,0.96755
406,0,0,0.47395
407,0,0,0.77711
408,0,0,0.97353
409,0,0,0.97353
410,0,0,0.64731
411,0,0,0.58241
412,0,0,0.97694
413,0,0,0.76772
414,0,0,0.98804
415,0,0,0.54227
416,0,0,0.67635
417,1,0,0.99317
418,0,0,0.91119
419,0,0,0.98377
420,0,0,0.72929
421,0,0,0.81298
422,1,0,0.98634
423,0,0,0.79761
424,0,0,0.97609
425,0,0,0.97694
426,0,0,0.9667
427,0,0,0.51836
428,0,0,0.97523
429,0,0,0.59009
430,0,0,0.97438
431,0,0,0.98207
432,1,0,0.98292
433,0,0,0.78565
434,0,0,0.97694
435,0,0,0.23484
436,0,0,0.72844
437,0,0,0.96755
438,1,0,0.98036
439,0,0,0.50726
440,0,0,0.84372
441,0,0,0.78822
442,0,0,0.9684
443,1,0,0.98207
444,0,0,0.98207
445,0,0,0.35781
446,0,0,0.59009
447,0,0,0.97694
448,0,0,0.78822
449,1,0,0.98292
450,0,0,0.70282
451,0,0,0.97694
452,0,0,0.97353
453,0,0,0.97694
454,0,0,0.75747
455,0,0,0.97353
456,0,0,0.98036
457,0,0,0.56106
458,0,0,0.98036
459,0,0,0.86422
460,0,0,0.9778
461,0,0,0.70794
462,0,0,0.56704
463,0,0,0.97523
464,1,0,0.98804
465,0,0,0.65927
466,0,0,0.53032
467,0,0,0.76516
468,0,0,0.78565
469,0,0,0.65927
470,1,0,0.98121
471,0,0,0.56874
472,0,0,0.94108
473,1,0,0.98634
474,0,0,0.83775
475,0,0,0.70709
476,0,0,0.6345
477,0,0,0.90436
478,0,0,0.9778
479,0,0,0.83689
480,0,0,0.54825
481,0,0,0.97523
482,0,0,0.56533
483,1,0,0.98548
484,0,0,0.97182
485,0,0,0.96926
486,0,0,0.46627
487,0,0,0.97267
488,0,0,0.96926
489,0,0,0.46371
490,0,0,0.97011
491,0,0,0.77199
492,0,0,0.76516
493,0,0,0.97182
494,0,0,0.97353
495,0,0,0.99488
496,0,0,0.78309
497,0,0,0.37062
498,0,0,0.52434
499,0,0,0.97011
500,0,0,0.98548
501,0,0,0.37831
502,0,0,0.89155
503,0,0,0.96413
504,0,0,0.69172
505,0,0,0.97267
506,0,0,0.98719
507,0,0,0.92827
508,0,0,0.45687
509,0,0,0.7848
510,0,0,0.8719
511,0,0,0.97267
512,0,0,0.98548
513,0,0,0.87874
514,0,0,0.98463
515,0,0,0.82835
516,0,0,0.58155
517,0,0,0.69086
518,0,0,0.6661
519,0,0,0.98719
520,0,0,0.97267
521,0,0,0.97096
522,0,0,0.97865
523,0,0,0.5585
524,0,0,0.98463
525,0,0,0.97267
526,0,0,0.83945
527,1,0,0.98634
528,0,0,0.81298
529,0,0,0.9778
530,0,0,0.538
531,0,0,0.81725
532,0,0,0.9795
533,0,0,0.79846
534,0,0,0.90863
535,0,0,0.7626
536,0,0,0.7532
537,0,0,0.99402
538,0,0,0.52263
539,0,0,0.96926
540,0,0,0.97865
541,0,0,0.3339
542,0,0,0.9667
543,0,0,0.97438
544,1,0,0.98292
545,0,0,0.98292
546,0,0,0.9667
547,0,0,0.69172
548,0,0,0.60888
549,0,0,0.97438
550,0,0,0.80871
551,0,0,0.97353
552,0,0,0.97523
553,0,0,0.47139
554,0,0,0.80444
555,0,0,0.97096
556,0,0,0.97694
557,0,0,0.97694
558,0,0,0.96584
559,0,0,0.71734
560,0,0,0.98292
561,0,0,0.64902
562,0,0,0.98634
563,0,0,0.98463
564,0,0,0.98548
565,0,0,0.98121
566,0,0,0.66524
567,0,0,0.90777
568,0,0,0.97353
569,0,0,0.72844
570,0,0,0.52263
571,0,0,0.73527
572,0,0,0.97865
573,0,0,0.97438
574,1,0,0.98634
575,0,0,0.70196
576,0,0,0.97694
577,0,0,0.97011
578,0,0,0.96926
579,0,0,0.94108
580,0,0,0.97865
581,0,0,0.81383
582,0,0,0.6661
583,1,0,0.98719
584,0,0,0.5585
585,0,0,0.70367
586,0,0,0.98036
587,0,0,0.70367
588,0,0,0.75576
589,0,0,0.97694
590,0,0,0.96926
591,0,0,0.97523
592,0,0,0.80871
593,0,0,0.72588
594,0,0,0.97182
595,0,0,0.96157
596,0,0,0.76345
597,0,0,0.46798
598,0,0,0.77882
599,0,0,0.9778
600,0,0,0.98036
601,0,0,0.59693
602,0,0,0.39453
603,1,0,0.98719
604,0,0,0.97609
605,0,0,0.85056
606,0,0,0.97694
607,0,0,0.97865
608,0,0,0.79334
609,0,0,0.78138
610,0,0,0.96584
611,0,0,0.96584
612,0,0,0.98292
613,0,0,0.83518
614,0,0,0.97523
615,0,0,0.85909
616,0,0,0.6029
617,0,0,0.38514
618,0,0,0.89752
619,0,0,0.98548
620,0,0,0.68659
621,0,0,0.43553
622,0,0,0.98463
623,0,0,0.97609
624,0,0,0.9778
625,0,0,0.92485
626,0,0,0.97267
627,0,0,0.9778
628,1,0,0.97694
629,0,0,0.68061
630,0,0,0.72758
631,0,0,0.91973
632,0,0,0.75149
633,0,0,0.87788
634,0,0,0.98377
635,0,0,0.75064
636,0,0,0.97353
637,0,0,0.68745
638,0,0,0.7532
639,0,0,0.76943
640,0,0,0.97096
641,0,0,0.78224
642,0,0,0.97353
643,0,0,0.97096
644,1,0,0.97523
645,0,0,0.58155
646,0,0,0.99146
647,0,0,0.9795
648,0,0,0.93681
649,0,0,0.8181
650,0,0,0.4842
651,0,0,0.83945
652,0,0,0.33817
653,0,0,0.9667
654,0,0,0.9667
655,0,0,0.9795
656,0,0,0.96755
657,0,0,0.96328
658,0,0,0.77284
659,0,0,0.84799
660,0,0,0.97011
661,0,0,0.64902
662,0,0,0.97694
663,0,0,0.46883
664,0,0,0.9795
665,0,0,0.85653
666,0,0,0.97523
667,0,0,0.84714
668,0,0,0.80871
669,0,0,0.98036
670,0,0,0.7626
671,0,0,0.97182
672,1,0,0.98804
673,0,0,0.97523
674,0,0,0.97609
675,0,0,0.97438
676,0,0,0.82921
677,0,0,0.97267
678,0,0,0.97267
679,0,0,0.97438
680,0,0,0.72673
681,1,0,0.98292
682,1,0,0.98292
683,0,0,0.7643
684,0,0,0.97865
685,0,0,0.9684
686,1,0,0.98121
687,1,0,0.98548
688,0,0,0.97523
689,0,0,0.97096
690,0,0,0.72758
691,0,0,0.97438
692,0,0,0.98207
693,0,0,0.53117
694,0,0,0.89411
695,0,0,0.85995
696,0,0,0.97609
697,0,0,0.3544
698,1,0,0.98975
699,0,0,0.97609
700,0,0,0.59009
701,0,0,0.98548
702,0,0,0.49189
703,0,0,0.67976
704,1,0,0.98634
705,0,0,0.97694
706,1,0,0.9889
707,0,0,0.64389
708,0,0,0.97609
709,0,0,0.89069
710,0,0,0.98463
711,0,0,0.78395
712,1,0,0.98975
713,0,0,0.43211
714,0,0,0.97523
715,0,0,0.92741
716,0,0,0.9684
717,0,0,0.97182
718,0,0,0.98207
719,0,0,0.97694
720,0,0,0.96584
721,0,0,0.96926
722,0,0,0.95986
723,0,0,0.96413
724,0,0,0.9795
725,0,0,0.96499
726,0,0,0.92827
727,0,0,0.97694
728,0,0,0.80956
729,0,0,0.57045
730,0,0,0.91973
731,1,0,0.98463
732,1,0,0.98036
733,0,0,0.83006
734,0,0,0.98377
735,0,0,0.9667
736,0,0,0.88642
737,0,0,0.96755
738,0,0,0.96243
739,0,0,0.97011
740,0,0,0.98634
741,0,0,0.98207
742,0,0,0.96926
743,0,0,0.91802
744,0,0,0.93851
745,0,0,0.8386
746,0,0,0.65414
747,0,0,0.89411
748,0,0,0.82408
749,0,0,0.53202
750,0,0,0.60376
751,0,0,0.63877
752,0,0,0.98975
753,0,0,0.57301
754,0,0,0.97267
755,0,0,0.97267
756,0,0,0.9667
757,0,0,0.97267
758,1,0,0.98207
759,0,0,0.97523
760,0,0,0.96499
761,0,0,0.5918
762,0,0,0.99317
763,0,0,0.97694
764,0,0,0.98548
765,0,0,0.91802
766,1,0,0.97523
767,0,0,0.67037
768,0,0,0.56533
769,0,0,0.98207
770,0,0,0.52434
771,0,0,0.98121
772,0,0,0.90521
773,0,0,0.98207
774,1,0,0.9778
775,0,0,0.81981
776,0,0,0.42272
777,0,0,0.52519
778,0,0,0.97267
779,0,0,0.9778
780,0,0,0.78053
781,0,0,0.9795
782,0,0,0.5696
783,0,0,0.77968
784,0,0,0.94278
785,0,0,0.97609
786,0,0,0.93168
787,1,0,0.98463
788,0,0,0.79505
789,0,0,0.68403
790,0,0,0.83945
791,0,0,0.7959
792,0,0,0.69855
793,0,0,0.60888
794,0,0,0.97609
795,1,0,0.98292
796,0,0,0.97523
797,0,0,0.9667
798,0,0,0.72673
799,0,0,0.60205
800,0,0,0.9795
801,0,0,0.37148
802,0,0,0.96243
803,0,0,0.52861
804,0,0,0.80017
805,0,0,0.87276
806,0,0,0.57472
807,0,0,0.65243
808,0,0,0.64731
809,0,0,0.9795
810,0,0,0.63365
811,0,0,0.53459
812,0,0,0.74979
813,0,0,0.63023
814,1,0,0.98292
815,0,0,0.98036
816,0,0,0.94364
817,1,0,0.98804
818,0,0,0.97438
819,0,0,0.97096
820,0,0,0.73356
821,0,0,0.79932
822,0,0,0.91546
823,0,0,0.98036
824,1,0,0.98463
825,0,0,0.57643
826,0,0,0.50726
827,0,0,0.79078
828,0,0,0.9684
829,0,0,0.98121
830,0,0,0.97438
831,0,0,0.51067
832,0,0,0.97182
833,0,0,0.69172
834,0,0,0.60461
835,0,0,0.97182
836,0,0,0.96584
837,0,0,0.83091
838,0,0,0.96072
839,0,0,0.98377
840,0,0,0.79419
841,0,0,0.86934
842,0,0,0.98207
843,0,0,0.97011
844,0,0,0.4842
845,0,0,0.81213
846,0,0,0.98634
847,1,0,0.98804
848,0,0,0.91973
849,0,0,0.40307
850,0,0,0.41759
851,0,0,0.5602
852,0,0,0.57472
853,1,0,0.99231
854,0,0,0.98036
855,1,0,0.98634
856,0,0,0.89838
857,0,0,0.57301
858,0,0,0.97694
859,0,0,0.97438
860,1,0,0.98036
861,1,0,0.97353
862,0,0,0.97267
863,0,0,0.98121
864,0,0,0.57558
865,0,0,0.97694
866,0,0,0.87617
867,0,0,0.87788
868,0,0,0.73698
869,0,0,0.29804
870,0,0,0.63706
871,0,0,0.97353
872,0,0,0.97523
873,0,0,0.94962
874,0,0,0.98292
875,0,0,0.98377
876,0,0,0.91887
877,0,0,0.93851
878,0,0,0.9795
879,0,0,0.96328
880,0,0,0.93937
881,0,0,0.98548
882,1,0,0.98634
883,0,0,0.98975
884,0,0,0.58924
885,0,0,0.73015
886,0,0,0.46968
887,0,0,0.72075
888,1,0,0.98121
889,0,0,0.84116
890,0,0,0.88557
891,0,0,0.74381
892,0,0,0.97865
893,0,0,0.70026
894,0,0,0.93168
895,1,0,0.98292
896,0,0,0.96755
897,0,0,0.82067
898,0,0,0.98804
899,0,0,0.81213
900,0,0,0.56533
901,0,0,0.92741
902,1,0,0.98292
903,0,0,0.51153
904,0,0,0.9795
905,0,0,0.98377
906,0,0,0.98121
907,0,0,0.71819
908,0,0,0.84116
909,0,0,0.74637
910,0,0,0.27754
911,0,0,0.47225
912,1,0,0.98207
913,0,0,0.56704
914,0,0,0.97523
915,0,0,0.97353
916,0,0,0.97353
917,0,0,0.96328
918,0,0,0.98292
919,1,0,0.98463
920,1,0,0.98719
921,1,0,0.98463
922,0,0,0.97865
923,0,0,0.97694
924,0,0,0.5047
925,0,0,0.96328
926,0,0,0.57387
927,0,0,0.98292
928,0,0,0.97267
929,0,0,0.39197
930,0,0,0.98548
931,0,0,0.97182
932,0,0,0.97267
933,0,0,0.76003
934,0,0,0.98377
935,0,0,0.56191
936,0,0,0.98036
937,0,0,0.72588
938,0,0,0.64304
939,0,0,0.50811
940,0,0,0.98292
941,0,0,0.43553
942,0,0,0.65158
943,0,0,0.96243
944,0,0,0.69513
945,0,0,0.84543
946,0,0,0.96243
947,0,0,0.98377
948,0,0,0.6234
949,0,0,0.97523
950,0,0,0.97609
951,0,0,0.4936
952,0,0,0.96926
953,0,0,0.9667
954,0,0,0.90179
955,0,0,0.3655
956,1,0,0.98634
957,0,0,0.97694
958,0,0,0.50128
959,0,0,0.67293
960,0,0,0.9778
961,0,0,0.65585
962,0,0,0.77711
963,0,0,0.90606
964,0,0,0.9684
965,0,0,0.97523
966,0,0,0.53032
967,0,0,0.97267
968,0,0,0.96499
969,0,0,0.89838
970,0,0,0.97011
971,0,0,0.82323
972,0,0,0.90777
973,0,0,0.8719
974,0,0,0.94364
975,0,0,0.93595
976,0,0,0.98634
977,0,0,0.97438
978,0,0,0.91802
979,0,0,0.97353
980,0,0,0.97523
981,0,0,0.99061
982,0,0,0.81981
983,0,0,0.93937
984,0,0,0.97267
985,0,0,0.7532
986,0,0,0.96499
987,0,0,0.83945
988,0,0,0.9684
989,0,0,0.96328
990,0,0,0.9778
991,0,0,0.98463
992,0,0,0.70965
993,0,0,0.9778
994,0,0,0.79846
995,0,0,0.99061
996,0,0,0.97438
997,0,0,0.22545
998,0,0,0.6029
999,0,0,0.96584
1000,0,0,0.49872
1001,0,0,0.77968
1002,0,0,0.67549
1003,0,0,0.37233
1004,0,0,0.66439
1005,0,0,0.96926
1006,0,0,0.86678
1007,0,0,0.9778
1008,0,0,0.51836
1009,0,0,0.97609
1010,0,0,0.79761
1011,0,0,0.83177
1012,0,0,0.97096
1013,0,0,0.97353
1014,0,0,0.89582
1015,1,0,0.98207
1016,0,0,0.97353
1017,0,0,0.84458
1018,0,0,0.9778
1019,0,0,0.9146
1020,0,0,0.39283
1021,0,0,0.6123
1022,0,0,0.97438
1023,0,0,0.97865
1024,1,0,0.98548
1025,0,0,0.96413
1026,0,0,0.9778
1027,0,0,0.98804
1028,0,0,0.9795
1029,0,0,0.81981
1030,0,0,0.64133
1031,0,0,0.97267
1032,0,0,0.75747
1033,0,0,0.5807
1034,0,0,0.84885
1035,0,0,0.98121
1036,0,0,0.42015
1037,0,0,0.9778
1038,0,0,0.96413
1039,0,0,0.97609
1040,1,0,0.97609
1041,0,0,0.92741
1042,0,0,0.86166
1043,1,0,0.99402
1044,0,0,0.9795
1045,0,0,0.97353
1046,0,0,0.98036
1047,0,0,0.55508
1048,0,0,0.97609
1049,0,0,0.92827
1050,0,0,0.97438
1051,0,0,0.54654
1052,1,0,0.98207
1053,0,0,0.60547
1054,0,0,0.97609
1055,0,0,0.35696
1056,0,0,0.97096
1057,0,0,0.9778
1058,1,0,0.99146
1059,0,0,0.97609
1060,0,0,0.76943
1061,0,0,0.35525
1062,0,0,0.23484
1063,0,0,0.9684
1064,0,0,0.97438
1065,0,0,0.84116
1066,0,0,0.6012
1067,0,0,0.97267
1068,0,0,0.97694
1069,0,0,0.72758
1070,0,0,0.97438
1071,0,0,0.98292
1072,0,0,0.98634
1073,0,0,0.96584
1074,0,0,0.73698
1075,0,0,0.96243
1076,0,0,0.89667
1077,0,0,0.97438
1078,0,0,0.25875
1079,0,0,0.82152
1080,0,0,0.94364
1081,0,0,0.55423
1082,0,0,0.97438
1083,1,0,0.98975
1084,0,0,0.49872
1085,0,0,0.9778
1086,0,0,0.72331
1087,0,0,0.90692
1088,0,0,0.78907
1089,0,0,0.7959
1090,0,0,0.86934
1091,0,0,0.74893
1092,0,0,0.97694
1093,1,0,0.98975
1094,0,0,0.72673
1095,0,0,0.97523
1096,0,0,0.98121
1097,0,0,0.52946
1098,0,0,0.91802
1099,0,0,0.80529
1100,0,0,0.96755
1101,0,0,0.60717
1102,0,0,0.59009
1103,0,0,0.98207
1104,0,0,0.96243
1105,0,0,0.47395
1106,0,0,0.95645
1107,0,0,0.97182
1108,1,0,0.97523
1109,0,0,0.58839
1110,1,0,0.98121
1111,0,0,0.97523
1112,0,0,0.98634
1113,0,0,0.39624
1114,0,0,0.96243
1115,0,0,0.84543
1116,1,0,0.98719
1117,0,0,0.96755
1118,0,0,0.97865
1119,0,0,0.9778
1120,0,0,0.9684
1121,0,0,0.81981
1122,0,0,0.9778
1123,0,0,0.71307
1124,0,0,0.86336
1125,0,0,0.97096
1126,0,0,0.62852
1127,0,0,0.79505
1128,0,0,0.70453
1129,0,0,0.97694
1130,0,0,0.97523
1131,0,0,0.9684
1132,0,0,0.97096
1133,0,0,0.82579
1134,0,0,0.97011
1135,0,0,0.98121
1136,1,0,0.9889
1137,0,0,0.98292
1138,0,0,0.6345
1139,0,0,0.81298
1140,0,0,0.68232
1141,0,0,0.97523
1142,0,0,0.9684
1143,0,0,0.28096
1144,0,0,0.78651
1145,0,0,0.67037
1146,0,0,0.42272
1147,0,0,0.96926
1148,0,0,0.9667
1149,0,0,0.6012
1150,0,0,0.98121
1151,0,0,0.97523
1152,0,0,0.95303
1153,0,0,0.92997
1154,0,0,0.67037
1155,0,0,0.97353
1156,0,0,0.96499
1157,0,0,0.96926
1158,0,0,0.90179
1159,0,0,0.94364
1160,0,0,0.97865
1161,0,0,0.98804
1162,0,0,0.2357
1163,0,0,0.74808
1164,0,0,0.74722
1165,0,0,0.74295
1166,0,0,0.97523
1167,0,0,0.72673
1168,0,0,0.84629
1169,1,0,0.9889
1170,0,0,0.98292
1171,0,0,0.49957
1172,0,0,0.97438
1173,0,0,0.97694
1174,0,0,0.97267
1175,0,0,0.97011
1176,0,0,0.98634
1177,0,0,0.98463
1178,0,0,0.98121
1179,0,0,0.52434
1180,0,0,0.96584
1181,0,0,0.98207
1182,0,0,0.75149
1183,0,0,0.97865
1184,0,0,0.98463
1185,0,0,0.89752
1186,0,0,0.96755
1187,0,0,0.98036
1188,0,0,0.51153
1189,0,0,0.97438
1190,0,0,0.88898
1191,0,0,0.37575
1192,0,0,0.99402
1193,0,0,0.98634
1194,0,0,0.7959
1195,0,0,0.95218
1196,0,0,0.99317
1197,0,0,0.96584
1198,0,0,0.88898
1199,0,0,0.96926
1200,0,0,0.55423
1201,0,0,0.97267
1202,0,0,0.97865
1203,0,0,0.98292
1204,0,0,0.97523
1205,0,0,0.8813
1206,0,0,0.94022
1207,0,0,0.80956
1208,1,0,0.97523
1209,1,0,0.9778
1210,0,0,0.44065
1211,0,0,0.4842
1212,0,0,0.64389
1213,0,0,0.8813
1214,0,0,0.98121
1215,0,0,0.95559
1216,0,0,0.63108
1217,0,0,0.97523
1218,0,0,0.9795
1219,0,0,0.77626
1220,0,0,0.99061
1221,0,0,0.79675
1222,0,0,0.97011
1223,1,0,0.98292
1224,0,0,0.87532
1225,0,0,0.97438
1226,0,0,0.98548
1227,0,0,0.8924
1228,0,0,0.53288
1229,0,0,0.97609
1230,0,0,0.97353
1231,0,0,0.69172
1232,0,0,0.63877
1233,1,0,0.9889
1234,0,0,0.91289
1235,0,0,0.97865
1236,0,0,0.51665
1237,0,0,0.51921
1238,0,0,0.43126
1239,0,0,0.67805
1240,0,0,0.81896
1241,0,0,0.8813
1242,0,0,0.97267
1243,0,0,0.98036
1244,1,0,0.9889
1245,0,0,0.9778
1246,0,0,0.74722
