is_com,coherence,eye_IT
253,0,0,0.99262
254,0,0,0.68768
255,0,0,0.45599
256,0,0,0.99432
257,0,0,0.52811
258,0,0,0.86315
259,0,0,0.52016
260,0,0,0.52527
261,0,0,0.77853
262,0,0,0.6167
263,0,0,0.55139
264,0,0,0.72061
265,0,0,0.7456
266,0,0,0.44179
267,0,0,0.99319
268,0,0,0.66156
269,0,0,0.43668
270,0,0,0.75639
271,0,0,0.56559
272,0,0,0.91823
273,0,0,0.85747
274,0,0,0.56729
275,0,0,0.74617
276,0,0,0.68427
277,0,0,0.69108
278,0,0,0.58944
279,0,0,0.49177
280,0,0,0.81374
281,0,0,0.6962
282,0,0,0.50596
283,0,0,0.56729
284,0,0,0.60363
285,0,0,0.8552
286,0,0,0.59682
287,0,0,0.86087
288,0,0,0.7791
289,0,0,0.88245
290,0,0,0.64963
291,0,0,0.59966
292,0,0,0.7598
293,0,0,0.47019
294,0,0,0.82737
295,0,0,0.96082
296,0,0,0.67859
297,0,0,0.87961
298,0,0,0.89892
299,0,0,0.84725
300,0,0,0.42703
301,0,0,0.55366
302,0,0,0.79671
303,0,0,0.65815
304,0,0,0.99205
305,0,0,0.92959
306,0,0,0.99432
307,0,0,0.7439
308,0,0,0.77115
309,0,0,0.71834
310,0,0,0.67802
311,0,0,0.69506
312,0,0,0.56729
313,0,0,0.82907
314,0,0,0.4117
315,0,0,0.55309
316,0,0,0.65531
317,0,0,0.83646
318,0,0,0.46621
319,0,0,0.43668
320,0,0,0.61442
321,0,0,0.5088
322,0,0,0.69052
323,0,0,0.59398
324,0,0,0.66894
325,0,0,0.76775
326,0,0,0.56843
327,0,0,0.60307
328,0,0,0.87394
329,0,0,0.59341
330,0,0,0.99035
331,0,0,0.51221
332,1,0,0.9682
333,0,0,0.67291
334,0,0,0.83021
335,0,0,0.65758
336,0,0,0.99375
337,0,0,0.79955
338,0,0,0.66156
339,0,0,0.89381
340,0,0,0.99375
341,0,0,0.70017
342,0,0,0.5866
343,0,0,0.86655
344,0,0,0.59796
345,0,0,0.54344
346,0,0,0.54742
347,0,0,0.99489
348,0,0,0.46451
349,0,0,0.75866
350,0,0,0.682
351,0,0,0.53265
352,0,0,0.48722
353,0,0,0.70585
354,0,0,0.81147
355,0,0,0.99432
356,0,0,0.62919
357,0,0,0.74333
358,0,0,0.83475
359,0,0,0.59625
360,0,0,0.6184
361,0,0,0.66667
362,0,0,0.64395
363,0,0,0.56502
364,0,0,0.48949
365,0,0,0.89835
366,0,0,0.523
367,0,0,0.99262
368,0,0,0.72572
369,0,0,0.85633
370,0,0,0.69108
371,0,0,0.87848
372,0,0,0.71096
373,1,0,0.8251
374,0,0,0.43384
375,1,0,0.91766
376,0,0,0.74162
377,0,0,0.52186
378,0,0,0.64906
379,0,0,0.58433
380,0,0,0.59001
381,0,0,0.64736
382,0,0,0.60534
383,0,0,0.55877
384,0,0,0.51221
385,0,0,0.69563
386,0,0,0.55082
387,0,0,0.68484
388,0,0,0.99319
389,0,0,0.87053
390,0,0,0.6996
391,0,0,0.50199
392,0,0,0.77853
393,0,0,0.6979
394,0,0,0.77058
395,0,0,0.64111
396,0,0,0.80409
397,0,0,0.57183
398,0,0,0.49915
399,0,0,0.5707
400,0,0,0.44691
401,0,0,0.62408
402,0,0,0.728
403,0,0,0.78592
404,0,0,0.79103
405,0,0,0.61499
406,0,0,0.73254
407,0,0,0.51278
408,0,0,0.63146
409,0,0,0.52243
410,0,0,0.75923
411,0,0,0.58546
412,0,0,0.42306
413,0,0,0.65474
414,0,0,0.70642
415,0,0,0.56899
416,0,0,0.65588
417,0,0,0.6502
418,0,0,0.9858
419,0,0,0.63657
420,1,0,0.68938
421,0,0,0.73027
422,0,0,0.84554
423,0,0,0.65872
424,0,0,0.68995
425,0,0,0.88586
426,0,0,0.60363
427,0,0,0.68086
428,0,0,0.87507
429,0,0,0.67235
430,0,0,0.93924
431,0,0,0.58376
432,0,0,0.88416
433,0,0,0.65474
434,0,0,0.64963
435,1,0,0.9347
436,0,0,0.58319
437,0,0,0.62976
438,0,0,0.99148
439,0,0,0.3799
440,0,0,0.98921
441,0,0,0.99205
442,0,0,0.99091
443,0,0,0.47587
444,0,0,0.96082
445,0,0,0.73027
446,0,0,0.4929
447,0,0,0.50767
448,0,0,0.65645
449,0,0,0.79784
450,0,0,0.60136
451,0,0,0.54458
452,0,0,0.78876
453,0,0,0.76093
454,0,0,0.86655
455,0,0,0.66951
456,0,0,0.65758
457,0,0,0.80693
458,0,0,0.523
459,0,0,0.65531
460,0,0,0.4929
461,0,0,0.48666
462,0,0,0.61329
463,0,0,0.68143
464,0,0,0.77683
465,0,0,0.74901
466,0,0,0.5071
467,0,0,0.82851
468,0,0,0.54912
469,0,0,0.64055
470,0,0,0.99262
471,0,0,0.99148
472,0,0,0.54174
473,0,0,0.68995
474,0,0,0.6201
475,0,0,0.80295
476,0,0,0.75923
477,0,0,0.70301
478,1,0,0.71493
479,0,0,0.54514
480,0,0,0.7456
481,0,0,0.99205
482,0,0,0.72005
483,0,0,0.67802
484,0,0,0.57978
485,0,0,0.66156
486,0,0,0.53379
487,0,0,0.99205
488,0,0,0.52186
489,0,0,0.74276
490,0,0,0.88245
491,0,0,0.59625
492,0,0,0.73708
493,0,0,0.85917
494,0,0,0.99432
495,0,0,0.8728
496,0,0,0.85009
497,0,0,0.63373
498,0,0,0.64225
499,0,0,0.65077
500,0,0,0.82737
501,0,0,0.65701
502,0,0,0.64111
503,0,0,0.60818
504,0,0,0.71721
505,0,0,0.62124
506,0,0,0.68995
507,0,0,0.81488
508,0,0,0.54174
509,0,0,0.87734
510,0,0,0.45258
511,0,0,0.75866
512,0,0,0.65077
513,0,0,0.53719
514,0,0,0.65077
515,0,0,0.99319
516,0,0,0.69279
517,0,0,0.97785
518,0,0,0.74787
519,0,0,0.73708
520,0,0,0.64736
521,1,0,0.99035
522,1,0,0.99319
523,0,0,0.6184
524,0,0,0.58206
525,0,0,0.49347
526,0,0,0.81034
527,0,0,0.63884
528,0,0,0.47303
529,0,0,0.55877
530,0,0,0.57978
531,0,0,0.54742
532,0,0,0.67973
533,0,0,0.87848
534,0,0,0.83702
535,0,0,0.89438
536,0,0,0.59398
537,0,0,0.68938
538,0,0,0.91369
539,0,0,0.59114
540,0,0,0.79387
541,0,0,0.66837
542,0,0,0.42646
543,0,0,0.99262
544,0,0,0.97729
545,0,0,0.99546
546,0,0,0.65588
547,0,0,0.94662
548,0,0,0.64282
549,0,0,0.66212
550,0,0,0.59284
551,0,0,0.7791
552,0,0,0.66837
553,0,0,0.63884
554,0,0,0.85179
555,0,0,0.77172
556,0,0,0.99148
557,0,0,0.56899
558,0,0,0.97047
559,0,0,0.9523
560,0,0,0.40999
561,0,0,0.98864
562,0,0,0.5247
563,0,0,0.81147
564,0,0,0.91652
565,0,0,0.75525
566,0,0,0.55196
567,0,0,0.73027
568,0,0,0.99375
569,0,0,0.63373
570,0,0,0.62521
571,0,0,0.50142
572,0,0,0.4594
573,0,0,0.55991
574,0,0,0.70528
575,0,0,0.78421
576,0,0,0.99319
577,0,0,0.66042
578,0,0,0.67916
579,0,0,0.61499
580,0,0,0.75866
581,0,0,0.82737
582,0,0,0.91369
583,0,0,0.55593
584,0,0,0.58035
585,0,0,0.77342
586,0,0,0.70415
587,0,0,0.57638
588,0,0,0.47587
589,0,0,0.6343
590,0,0,0.84554
591,0,0,0.8728
592,0,0,0.64906
593,0,0,0.75696
594,0,0,0.81147
595,0,0,0.6661
596,0,0,0.73708
597,0,0,0.45826
598,0,0,0.53776
599,0,0,0.74673
600,0,0,0.7916
601,0,0,0.55821
602,0,0,0.46905
603,1,0,0.99148
604,0,0,0.73367
605,0,0,0.99489
606,0,0,0.9858
607,0,0,0.71096
608,0,0,0.95798
609,0,0,0.81488
610,0,0,0.61783
611,0,0,0.50653
612,0,0,0.85179
613,0,0,0.75071
614,0,0,0.99262
615,0,0,0.62578
616,0,0,0.55423
617,0,0,0.85463
618,0,0,0.64338
619,1,0,0.99319
620,0,0,0.59625
621,0,0,0.64622
622,0,0,0.99262
623,0,0,0.67405
624,0,0,0.78932
625,0,0,0.68825
626,0,0,0.67007
627,0,0,0.68541
628,0,0,0.77853
629,0,0,0.88075
630,0,0,0.48211
631,0,0,0.49063
632,0,0,0.52868
633,0,0,0.98921
634,0,0,0.93924
635,0,0,0.74219
636,0,0,0.72516
637,0,0,0.6962
638,0,0,0.93129
639,0,0,0.82851
640,0,0,0.95003
641,0,0,0.55707
642,0,0,0.78365
643,0,0,0.79727
644,0,0,0.68086
645,0,0,0.48552
646,0,0,0.58262
647,0,0,0.38501
648,0,0,0.59966
649,0,0,0.71664
650,0,0,0.63884
651,0,0,0.69108
652,0,0,0.63316
653,0,0,0.80579
654,0,0,0.84497
655,0,0,0.78989
656,0,0,0.59796
657,0,0,0.87166
658,0,0,0.5389
659,0,0,0.54969
660,0,0,0.93299
661,0,0,0.68711
662,0,0,0.90687
663,0,0,0.7632
664,0,0,0.87848
665,0,0,0.91312
666,0,0,0.57297
667,0,0,0.66667
668,0,0,0.48666
669,0,0,0.7439
670,0,0,0.51505
671,0,0,0.54798
672,0,0,0.8569
673,0,0,0.54287
674,0,0,0.59057
675,0,0,0.74333
676,0,0,0.63032
677,0,0,0.5883
678,0,0,0.63089
679,0,0,0.71607
680,0,0,0.59341
681,0,0,0.40432
682,0,0,0.99205
683,0,0,0.50653
684,0,0,0.76093
685,0,0,0.99432
686,0,0,0.51789
687,0,0,0.6184
688,0,0,0.8393
689,0,0,0.69449
690,0,0,0.60931
691,0,0,0.99489
692,1,0,0.81885
693,0,0,0.81885
694,0,0,0.65701
695,1,0,0.99148
696,0,0,0.50937
697,0,0,0.54514
698,0,0,0.80011
699,0,0,0.71096
700,0,0,0.99205
701,0,0,0.57183
702,0,0,0.64793
703,0,0,0.89097
704,0,0,0.39239
705,0,0,0.6502
706,0,0,0.99205
707,0,0,0.60136
708,0,0,0.51846
709,0,0,0.75298
710,0,0,0.68143
711,0,0,0.82851
712,0,0,0.66212
713,0,0,0.4753
714,0,0,0.59341
715,0,0,0.51448
716,0,0,0.69449
717,0,0,0.40943
718,0,0,0.83986
719,0,0,0.72856
720,0,0,0.68881
721,0,0,0.60875
722,0,0,0.47984
723,0,0,0.66326
724,0,0,0.68995
725,0,0,0.682
726,0,0,0.68086
727,0,0,0.63146
728,0,0,0.75582
729,0,0,0.59568
730,0,0,0.56502
731,0,0,0.81715
732,0,0,0.59341
733,0,0,0.83986
734,0,0,0.76661
735,0,0,0.52243
736,0,0,0.72459
737,0,0,0.52924
738,0,0,0.7439
739,1,0,0.9682
740,0,0,0.91709
741,0,0,0.65701
742,0,0,0.6326
743,0,0,0.841
744,0,0,0.47927
745,0,0,0.63657
746,0,0,0.72572
747,0,0,0.99375
748,0,0,0.72232
749,0,0,0.99375
750,0,0,0.69222
751,0,0,0.61272
752,0,0,0.66553
753,0,0,0.79557
754,0,0,0.67518
755,0,0,0.728
756,0,0,0.71039
757,0,0,0.91993
758,0,0,0.60647
759,0,0,0.58149
760,0,0,0.64622
761,0,0,0.62067
762,0,0,0.57751
763,0,0,0.66042
764,0,0,0.55877
765,0,0,0.64679
766,0,0,0.57354
767,0,0,0.99546
768,0,0,0.87677
769,0,0,0.523
770,0,0,0.67689
771,0,0,0.97956
772,0,0,0.38955
773,0,0,0.71891
774,0,0,0.523
775,0,0,0.98864
776,0,0,0.69847
777,0,0,0.73651
778,0,0,0.89381
779,0,0,0.62976
780,1,0,0.99148
781,0,0,0.99489
782,0,0,0.6837
783,0,0,0.7121
784,0,0,0.6008
785,0,0,0.66951
786,0,0,0.47871
787,0,0,0.682
788,0,0,0.74957
789,0,0,0.6184
790,0,0,0.67405
791,0,0,0.63203
792,0,0,0.64055
793,0,0,0.74957
794,0,0,0.6184
795,0,0,0.70074
796,0,0,0.67575
797,0,0,0.89835
798,0,0,0.46508
799,0,0,0.99375
800,0,0,0.62351
801,1,0,0.99148
802,0,0,0.61953
803,0,0,0.77058
804,0,0,0.61953
805,0,0,0.55991
806,0,0,0.42078
807,0,0,0.62237
808,0,0,0.99148
809,1,0,0.99205
810,0,0,0.46564
811,0,0,0.99319
812,0,0,0.68654
813,0,0,0.53322
814,0,0,0.64395
815,0,0,0.99205
816,0,0,0.52868
817,0,0,0.66212
818,0,0,0.62521
819,0,0,0.64906
820,0,0,0.99489
821,0,0,0.99432
822,0,0,0.71607
823,0,0,0.99602
824,0,0,0.93072
825,0,0,0.66894
826,0,0,0.4912
827,0,0,0.99432
828,0,0,0.5406
829,0,0,0.64225
830,0,0,0.67235
831,0,0,0.55309
832,0,0,0.87791
833,0,0,0.99375
834,0,0,0.69279
835,0,0,0.6326
836,0,0,0.53038
837,0,0,0.78592
838,0,0,0.91255
839,0,0,0.73424
840,0,0,0.58944
841,0,0,0.70074
842,0,0,0.52413
843,0,0,0.58149
844,0,0,0.61102
845,0,0,0.70755
846,0,0,0.65361
847,0,0,0.70187
848,0,0,0.6519
849,0,0,0.63657
850,0,0,0.49574
851,0,0,0.64622
852,0,0,0.62692
853,0,0,0.98864
854,0,0,0.59341
855,0,0,0.65701
856,0,0,0.7598
857,0,0,0.7916
858,0,0,0.7933
859,0,0,0.72743
860,0,0,0.57694
861,0,0,0.93697
862,0,0,0.76377
863,0,0,0.76263
864,1,0,0.87848
865,0,0,0.78535
866,0,0,0.64509
867,0,0,0.48041
868,0,0,0.54514
869,0,0,0.62919
870,0,0,0.71664
871,0,0,0.70755
872,0,0,0.62237
873,1,0,0.99319
874,0,0,0.62181
875,0,0,0.55537
876,1,0,0.99262
877,0,0,0.70698
878,0,0,0.66326
879,0,0,0.59682
880,0,0,0.99091
881,0,0,0.91425
882,0,0,0.94094
883,0,0,0.54231
884,0,0,0.55934
885,0,0,0.79841
886,0,0,0.49972
887,0,0,0.56218
888,0,0,0.54344
889,0,0,0.55593
890,0,0,0.94719
891,0,0,0.88586
892,0,0,0.61215
893,0,0,0.64395
894,0,0,0.68257
895,0,0,0.66042
896,0,0,0.99319
897,0,0,0.99205
898,0,0,0.67859
899,0,0,0.99205
900,0,0,0.99375
901,0,0,0.67632
902,0,0,0.66099
903,0,0,0.60988
904,0,0,0.77513
905,0,0,0.99205
906,0,0,0.99489
907,0,0,0.6167
908,0,0,0.41794
909,0,0,0.63146
910,0,0,0.57808
911,0,0,0.58262
912,0,0,0.85804
913,0,0,0.82056
914,0,0,0.69847
915,0,0,0.71096
916,0,0,0.77853
917,0,0,0.90857
918,0,0,0.75241
919,0,0,0.54571
920,0,0,0.91823
921,0,0,0.81431
922,0,0,0.83475
923,0,0,0.67178
924,1,0,0.99262
925,0,0,0.99262
926,0,0,0.56843
927,0,0,0.99546
928,0,0,0.69052
929,0,0,0.54912
930,0,0,0.43101
931,1,0,0.98921
932,0,0,0.7473
933,0,0,0.40545
934,0,0,0.61556
935,0,0,0.62692
936,0,0,0.99319
937,0,0,0.57467
938,0,0,0.7473
939,0,0,0.50256
940,0,0,0.93129
941,0,0,0.74219
942,0,0,0.74787
943,0,0,0.56559
944,0,0,0.67121
945,0,0,0.62805
946,0,0,0.56786
947,0,0,0.41454
948,0,0,0.60818
949,0,0,0.66212
950,0,0,0.69222
951,0,0,0.47359
952,0,0,0.70982
953,0,0,0.78421
954,0,0,0.84895
955,0,0,0.50653
956,0,0,0.99375
957,0,0,0.99091
958,0,0,0.92618
959,0,0,0.73538
960,0,0,0.58035
961,0,0,0.98921
962,0,0,0.81999
963,0,0,0.9029
964,0,0,0.63146
965,0,0,0.9983
966,0,0,0.9523
967,0,0,0.6803
968,0,0,0.84952
969,0,0,0.52811
970,0,0,0.70869
971,0,0,0.72005
972,0,0,0.81885
973,0,0,0.70074
974,0,0,0.52868
975,0,0,0.47757
976,0,0,0.70926
977,1,0,0.99319
978,1,0,0.96025
979,0,0,0.60818
980,0,0,0.59455
981,0,0,0.66951
982,0,0,0.87905
983,0,0,0.99262
984,0,0,0.91823
985,0,0,0.73311
986,0,0,0.61158
987,0,0,0.92561
988,0,0,0.69222
989,0,0,0.6343
990,0,0,0.49006
991,0,0,0.65928
992,0,0,0.59398
993,0,0,0.57183
994,0,0,0.68881
995,0,0,0.60363
996,0,0,0.32482
997,0,0,0.75639
998,0,0,0.99432
999,1,0,0.98978
1000,0,0,0.86599
1001,0,0,0.99148
1002,0,0,0.99319
1003,0,0,0.74162
1004,0,0,0.58603
1005,0,0,0.54571
1006,0,0,0.7439
1007,0,0,0.64055
1008,0,0,0.42817
1009,0,0,0.71096
1010,0,0,0.80806
1011,0,0,0.56445
1012,0,0,0.59512
1013,0,0,0.70926
1014,0,0,0.81431
1015,0,0,0.99148
1016,0,0,0.6008
1017,0,0,0.65247
1018,0,0,0.9699
1019,0,0,0.54628
1020,0,0,0.99489
1021,0,0,0.86371
1022,0,0,0.84384
1023,0,0,0.55707
1024,0,0,0.75639
1025,0,0,0.98921
1026,0,0,0.59625
1027,0,0,0.55537
1028,0,0,0.99546
1029,0,0,0.61386
1030,0,0,0.64793
1031,0,0,0.62976
1032,0,0,0.51675
1033,0,0,0.48041
1034,0,0,0.99262
1035,0,0,0.99319
1036,0,0,0.71777
1037,0,0,0.69336
1038,0,0,0.42476
1039,0,0,0.8393
1040,0,0,0.53549
1041,0,0,0.99489
1042,0,0,0.62635
1043,1,0,0.96366
1044,0,0,0.51505
1045,0,0,0.95457
1046,0,0,0.6678
1047,0,0,0.49233
1048,0,0,0.70698
1049,0,0,0.73651
1050,0,0,0.68143
1051,0,0,0.78592
1052,0,0,0.7632
1053,0,0,0.73424
1054,0,0,0.7121
1055,0,0,0.6996
1056,0,0,0.51221
1057,0,0,0.77229
1058,0,0,0.67802
1059,0,0,0.60761
1060,0,0,0.80295
1061,0,0,0.45826
1062,0,0,0.92788
1063,0,0,0.54231
1064,0,0,0.70755
1065,0,0,0.65985
1066,0,0,0.69676
1067,0,0,0.75468
1068,0,0,0.62692
1069,0,0,0.70926
1070,0,0,0.88245
1071,0,0,0.67916
1072,0,0,0.90403
1073,0,0,0.83816
1074,0,0,0.71777
1075,0,0,0.83419
1076,0,0,0.86201
1077,0,0,0.57411
1078,0,0,0.73311
1079,0,0,0.69506
1080,0,0,0.81942
1081,0,0,0.99319
1082,0,0,0.67802
1083,0,0,0.63146
1084,0,0,0.71437
1085,0,0,0.85292
1086,0,0,0.77229
1087,0,0,0.58887
1088,0,0,0.75355
1089,0,0,0.52129
1090,0,0,0.69108
1091,0,0,0.67916
1092,0,0,0.76661
1093,0,0,0.53038
1094,0,0,0.59568
1095,0,0,0.89949
1096,0,0,0.71607
1097,1,0,0.99091
1098,0,0,0.99319
1099,0,0,0.53719
1100,0,0,0.70358
1101,0,0,0.93356
1102,0,0,0.61442
1103,0,0,0.64055
1104,0,0,0.67007
1105,0,0,0.49574
1106,0,0,0.94832
1107,0,0,0.98921
1108,0,0,0.53833
1109,1,0,0.93754
1110,0,0,0.99375
1111,0,0,0.74106
1112,0,0,0.38501
1113,0,0,0.73538
1114,0,0,0.75639
1115,0,0,0.61215
1116,0,0,0.88189
1117,0,0,0.81999
1118,0,0,0.70755
1119,0,0,0.94378
1120,0,0,0.89892
1121,0,0,0.99375
1122,1,0,0.98524
1123,0,0,0.64395
1124,1,0,0.99602
1125,0,0,0.61045
1126,0,0,0.70301
1127,0,0,0.86428
1128,0,0,0.70755
1129,0,0,0.7598
1130,0,0,0.5071
1131,0,0,0.52016
1132,0,0,0.75412
1133,0,0,0.93526
1134,0,0,0.46905
1135,0,0,0.99035
1136,0,0,0.60875
1137,0,0,0.83986
1138,0,0,0.77342
1139,0,0,0.99489
1140,0,0,0.94719
1141,0,0,0.61897
1142,0,0,0.75809
1143,0,0,0.63827
1144,0,0,0.37138
1145,0,0,0.97672
1146,1,0,0.86087
1147,0,0,0.64282
1148,0,0,0.99319
1149,0,0,0.97274
1150,0,0,0.8268
1151,0,0,0.54458
1152,0,0,0.60988
1153,0,0,0.66951
1154,0,0,0.87961
1155,0,0,0.94889
1156,0,0,0.65815
1157,0,0,0.53095
1158,0,0,0.79103
1159,0,0,0.76775
1160,0,0,0.67291
1161,0,0,0.41794
1162,0,0,0.7314
1163,0,0,0.79273
1164,0,0,0.62067
1165,0,0,0.80466
1166,0,0,0.71266
1167,0,0,0.93242
1168,0,0,0.72005
1169,0,0,0.79046
1170,0,0,0.98978
1171,0,0,0.56502
1172,0,0,0.64736
1173,0,0,0.76888
1174,0,0,0.60931
1175,0,0,0.45997
1176,0,0,0.70017
1177,0,0,0.82851
1178,0,0,0.53208
1179,0,0,0.68825
1180,0,0,0.60704
1181,0,0,0.79955
1182,0,0,0.70812
1183,0,0,0.55196
1184,0,0,0.67689
1185,0,0,0.99375
1186,1,0,0.99205
1187,0,0,0.61215
1188,0,0,0.77456
1189,0,0,0.3515
1190,0,0,0.72686
1191,0,0,0.71323
1192,0,0,0.99432
1193,0,0,0.53095
1194,0,0,0.83702
1195,0,0,0.5247
1196,0,0,0.64338
1197,0,0,0.61613
1198,0,0,0.90971
1199,0,0,0.94151
1200,0,0,0.87905
1201,0,0,0.89324
1202,0,0,0.5406
1203,0,0,0.47359
1204,0,0,0.77286
1205,0,0,0.55309
1206,0,0,0.66894
1207,0,0,0.61272
1208,1,0,0.93697
1209,0,0,0.98921
1210,0,0,0.99148
1211,0,0,0.43952
1212,0,0,0.99319
1213,0,0,0.49688
1214,0,0,0.82851
1215,0,0,0.93072
1216,0,0,0.96536
1217,0,0,0.55423
1218,0,0,0.6201
1219,0,0,0.61499
1220,0,0,0.87223
1221,0,0,0.84725
1222,0,0,0.47303
1223,0,0,0.53833
1224,0,0,0.75866
1225,0,0,0.7297
1226,0,0,0.88245
1227,0,0,0.54287
1228,0,0,0.89665
1229,0,0,0.53379
1230,0,0,0.62635
1231,0,0,0.44463
1232,0,0,0.67973
1233,0,0,0.77626
1234,0,0,0.68711
1235,0,0,0.69847
1236,0,0,0.66383
1237,0,0,0.69108
1238,0,0,0.99375
1239,0,0,0.54231
1240,0,0,0.62919
1241,0,0,0.6025
1242,0,0,0.70017
1243,0,0,0.6326
1244,0,0,0.71096
1245,0,0,0.99432
1246,0,0,0.50483
1247,0,0,0.7791
1248,0,0,0.89438
