y_1_25,y_2_25,y_5_25,y_6_25,y_mc_hu_25,y_1,y_2,y_5,y_6,y_mc_hu
2.3762,2.4111,0,0,0,2.3302,2.4549,0,0,0
2.3902,2.4011,0,0,0,2.3705,2.4654,0,0,0
2.4087,2.3971,0,0,0,2.3441,2.4799,0,0,0
2.4029,2.3903,0,0,0,2.371,2.4823,0,0,0
2.4008,2.3903,0,0,0,2.3472,2.4815,0,0,0
2.3939,2.4139,0,0,0,2.3695,2.4775,0,0,0
2.3912,2.425,0,0,0,2.3846,2.4719,0,0,0
2.403,2.4096,0,0,0,2.3478,2.4734,0,0,0
2.3917,2.4128,0,0,0,2.3524,2.4988,0,0,0
2.4163,2.4045,0,0,0,2.3356,2.4644,0,0,0
2.4298,2.4161,0,0,0,2.3316,2.4802,0,0,0
2.4168,2.4323,0,0,0,2.3363,2.4297,0,0,0
2.4266,2.4296,0,0,0,2.3569,2.4189,0,0,0
2.4101,2.4184,0,0,0,2.3666,2.4255,0,0,0
2.4295,2.454,0,0,0,2.3579,2.4305,0,0,0
2.4163,2.4584,0,0,0,2.369,2.4298,0,0,0
2.4083,2.4515,0,0,0,2.3524,2.4289,0,0,0
2.3971,2.4496,0,0,0,2.348,2.4303,0,0,0
2.3829,2.4464,0,0,0,2.3015,2.4283,0,0,0
2.3891,2.4622,0,0,0,2.317,2.4483,0,0,0
2.4032,2.4558,0,0,0,2.3098,2.4705,0,0,0
2.409,2.4414,0,0,0,2.3215,2.49,0,0,0
2.3845,2.4583,0,0,0,2.3354,2.4846,0,0,0
2.375,2.433,0,0,0,2.3371,2.494,0,0,0
2.4092,2.4597,0,0,0,2.3526,2.4822,0,0,0
2.4175,2.4573,0,0,0,2.3457,2.5038,0,0,0
2.4208,2.4474,0,0,0,2.3606,2.5033,0,0,0
2.4172,2.4579,0,0,0,2.3943,2.4946,0,0,0
2.4238,2.4718,0,0,0,2.4374,2.5058,0,0,0
2.4164,2.4725,0,0,0,2.4078,2.5174,0,0,0
2.4023,2.4637,0,0,0,2.4031,2.5222,0,0,0
2.4039,2.4737,0,0,0,2.4083,2.4961,0,0,0
2.4099,2.4822,0,0,0,2.4026,2.4925,0,0,0
2.4273,2.4798,0,0,0,2.38,2.5104,0,0,0
2.4094,2.4824,0,0,0,2.3728,2.5109,0,0,0
2.4099,2.4805,0,0,0,2.3706,2.5157,0,0,0
2.4214,2.4977,0,0,0,2.3712,2.524,0,0,0
2.4265,2.4932,0,0,0,2.408,2.511,0,0,0
2.4194,2.4776,0,0,0,2.3952,2.5045,0,0,0
2.4238,2.4988,0,0,0,2.3926,2.4988,0,0,0
2.4257,2.4808,0,0,0,2.3672,2.4977,0,0,0
2.4177,2.4925,0,0,0,2.3661,2.5069,0,0,0
2.4186,2.4875,0,0,0,2.3903,2.5483,0,0,0
2.4297,2.495,0,0,0,2.351,2.5001,0,0,0
2.4327,2.4734,0,0,0,2.3482,2.4995,0,0,0
2.4363,2.4397,0,0,0,2.3334,2.4884,0,0,0
2.4329,2.4435,0,0,0,2.3542,2.5064,0,0,0
2.4381,2.4722,0,0,0,2.3764,2.5035,0,0,0
2.446,2.4831,0,0,0,2.3549,2.5225,0,0,0
2.4512,2.4884,0,0,0,2.3635,2.5469,0,0,0
2.462,2.4778,0,0,0,2.3916,2.5264,0,0,0
2.456,2.4684,0,0,0,2.3618,2.5453,0,0,0
2.4511,2.485,0,0,0,2.338,2.5722,0,0,0
2.4467,2.4736,0,0,0,2.3557,2.5647,0,0,0
2.4324,2.4645,0,0,0,2.3555,2.54,0,0,0
2.4553,2.4658,0,0,0,2.3804,2.5754,0,0,0
2.4652,2.4787,0,0,0,2.3732,2.5651,0,0,0
2.4674,2.4802,0,0,0,2.3741,2.5501,0,0,0
2.4731,2.4678,0,0,0,2.3731,2.547,0,0,0
2.4847,2.4737,0,0,0,2.3375,2.5541,0,0,0
2.4816,2.454,0,0,0,2.372,2.5535,0,0,0
2.4622,2.4579,0,0,0,2.3738,2.5577,0,0,0
2.4565,2.4589,0,0,0,2.3687,2.5421,0,0,0
2.4596,2.4707,0,0,0,2.3664,2.5507,0,0,0
2.4602,2.4773,0,0,0,2.361,2.5459,0,0,0
2.4453,2.4636,0,0,0,2.361,2.5415,0,0,0
2.4502,2.4593,0,0,0,2.3958,2.533,0,0,0
2.4335,2.4548,0,0,0,2.3763,2.5414,0,0,0
2.459,2.4572,0,0,0,2.3695,2.5595,0,0,0
2.4761,2.4839,0,0,0,2.4026,2.5218,0,0,0
2.4832,2.4854,0,0,0,2.4116,2.5463,0,0,0
2.4866,2.4919,0,0,0,2.3962,2.5841,0,0,0
2.4447,2.4951,0,0,0,2.3919,2.6195,0,0,0
2.4515,2.5008,0,0,0,2.3979,2.5952,0,0,0
2.4454,2.5244,0,0,0,2.3905,2.5582,0,0,0
2.4435,2.5081,0,0,0,2.3516,2.575,0,0,0
2.4502,2.4928,0,0,0,2.3657,2.5717,0,0,0
2.4481,2.4813,0,0,0,2.3741,2.5973,0,0,0
2.4621,2.5095,0,0,0,2.3451,2.5833,0,0,0
2.4587,2.478,0,0,0,2.3781,2.5612,0,0,0
2.4584,2.5003,0,0,0,2.4016,2.6014,0,0,0
2.4859,2.4998,0,0,0,2.3853,2.5884,0,0,0
2.4806,2.5171,0,0,0,2.4299,2.5856,0,0,0
2.4711,2.5287,0,0,0,2.425,2.5695,0,0,0
2.4602,2.5394,0,0,0,2.4173,2.5643,0,0,0
2.4837,2.5142,0,0,0,2.4024,2.5759,0,0,0
2.4925,2.5132,0,0,0,2.4217,2.5861,0,0,0
2.4796,2.5264,0,0,0,2.4111,2.5635,0,0,0
2.487,2.4959,0,0,0,2.412,2.5584,0,0,0
2.4868,2.4974,0,0,0,2.4215,2.5788,0,0,0
2.4844,2.4952,0,0,0,2.4399,2.5915,0,0,0
2.4785,2.4975,0,0,0,2.4542,2.5988,0,0,0
2.4919,2.5091,0,0,0,2.4293,2.6007,0,0,0
2.4706,2.5236,0,0,0,2.4083,2.568,0,0,0
2.4923,2.5094,0,0,0,2.4251,2.5844,0,0,0
2.5013,2.5064,0,0,0,2.4431,2.6036,0,0,0
2.511,2.489,0,0,0,2.4277,2.6328,0,0,0
2.5026,2.506,0,0,0,2.4171,2.6284,0,0,0
2.4917,2.4902,0,0,0,2.4345,2.6253,0,0,0
2.5035,2.5076,0,0,0,2.4385,2.5958,0,0,0
2.5067,2.5155,0,0,0,2.4184,2.6068,0,0,0
2.5152,2.5174,0,0,0,2.3877,2.6036,0,0,0
2.5137,2.5412,0,0,0,2.3968,2.6149,0,0,0
2.5124,2.5534,0,0,0,2.4137,2.5989,0,0,0
2.5208,2.5438,0,0,0,2.437,2.6086,0,0,0
2.494,2.5569,0,0,0,2.4307,2.6282,0,0,0
2.5019,2.5437,0,0,0,2.426,2.6355,0,0,0
2.5066,2.5576,0,0,0,2.4213,2.6062,0,0,0
2.4974,2.5322,0,0,0,2.4369,2.6069,0,0,0
2.4903,2.5276,0,0,0,2.4246,2.6223,0,0,0
2.4877,2.5318,0,0,0,2.4293,2.6037,0,0,0
2.4905,2.5489,0,0,0,2.4726,2.5897,0,0,0
2.498,2.5381,0,0,0,2.4494,2.5936,0,0,0
2.5027,2.5566,0,0,0,2.4338,2.591,0,0,0
2.5151,2.5626,0,0,0,2.4278,2.5946,0,0,0
2.5242,2.5552,0,0,0,2.4573,2.5732,0,0,0
2.5333,2.5761,0,0,0,2.4434,2.5916,0,0,0
2.5289,2.5909,0,0,0,2.4096,2.6361,0,0,0
2.53,2.5813,0,0,0,2.4449,2.633,0,0,0
2.4983,2.5592,0,0,0,2.4636,2.6592,0,0,0
2.4828,2.5321,0,0,0,2.455,2.6862,0,0,0
2.4759,2.5658,0,0,0,2.4541,2.6654,0,0,0
2.5022,2.5637,0,0,0,2.4348,2.6323,0,0,0
2.4815,2.5741,0,0,0,2.4507,2.6044,0,0,0
2.4718,2.5619,0,0,0,2.4551,2.6509,0,0,0
2.5044,2.5413,0,0,0,2.4514,2.6434,0,0,0
2.4966,2.5421,0,0,0,2.4733,2.6483,0,0,0
2.489,2.5528,0,0,0,2.4843,2.6296,0,0,0
2.5064,2.5458,0,0,0,2.4982,2.6312,0,0,0
2.4966,2.5163,0,0,0,2.4995,2.6309,0,0,0
2.5023,2.5311,0,0,0,2.4681,2.6479,0,0,0
2.5194,2.5525,0,0,0,2.4588,2.6203,0,0,0
2.4986,2.5422,0,0,0,2.458,2.6491,0,0,0
2.5132,2.5374,0,0,0,2.4748,2.6556,0,0,0
2.5109,2.5403,0,0,0,2.4659,2.643,0,0,0
2.5164,2.5273,0,0,0,2.4437,2.6325,0,0,0
2.5139,2.5424,0,0,0,2.4665,2.6164,0,0,0
2.5224,2.56,0,0,0,2.478,2.6452,0,0,0
2.5168,2.5498,0,0,0,2.4607,2.6222,0,0,0
2.5265,2.5431,0,0,0,2.4562,2.6133,0,0,0
2.5362,2.5815,0,0,0,2.4412,2.6275,0,0,0
2.5733,2.5754,0,0,0,2.4674,2.6208,0,0,0
2.5533,2.5797,0,0,0,2.4338,2.6326,0,0,0
2.5092,2.5853,0,0,0,2.4527,2.641,0,0,0
2.4985,2.556,0,0,0,2.4463,2.639,0,0,0
2.5077,2.6061,0,0,0,2.4738,2.6582,0,0,0
2.498,2.5858,0,0,0,2.4487,2.6536,0,0,0
2.4988,2.5998,0,0,0,2.4475,2.6425,0,0,0
2.5069,2.5656,0,0,0,2.4609,2.6257,0,0,0
2.5143,2.5725,0,0,0,2.4689,2.6697,0,0,0
2.54,2.5694,0,0,0,2.4594,2.6755,0,0,0
2.5224,2.5759,0,0,0,2.5011,2.658,0,0,0
2.5388,2.6022,0,0,0,2.5316,2.6584,0,0,0
2.519,2.5969,0,0,0,2.5263,2.6586,0,0,0
2.5222,2.6034,0,0,0,2.5112,2.704,0,0,0
2.509,2.5821,0,0,0,2.535,2.6772,0,0,0
2.5111,2.5827,0,0,0,2.5163,2.6711,0,0,0
2.5269,2.5891,0,0,0,2.4939,2.6786,0,0,0
2.53,2.5622,0,0,0,2.4971,2.652,0,0,0
2.5469,2.5804,0,0,0,2.5311,2.656,0,0,0
2.5395,2.5535,0,0,0,2.5389,2.671,0,0,0
2.5471,2.5661,0,0,0,2.5378,2.6714,0,0,0
2.5513,2.5624,0,0,0,2.5202,2.6744,0,0,0
2.5469,2.5614,0,0,0,2.5481,2.711,0,0,0
2.54,2.5671,0,0,0,2.5355,2.6841,0,0,0
2.5384,2.5902,0,0,0,2.4953,2.682,0,0,0
2.537,2.5957,0,0,0,2.5087,2.6851,0,0,0
2.5266,2.5756,0,0,0,2.5268,2.6997,0,0,0
2.5372,2.5833,0,0,0,2.5432,2.7096,0,0,0
2.5413,2.5828,0,0,0,2.5533,2.7139,0,0,0
2.5541,2.5654,0,0,0,2.5324,2.6648,0,0,0
2.5424,2.5664,0,0,0,2.5135,2.6566,0,0,0
2.5222,2.589,0,0,0,2.518,2.6542,0,0,0
2.5169,2.5972,0,0,0,2.5009,2.6814,0,0,0
2.527,2.607,0,0,0,2.5428,2.6677,0,0,0
2.5259,2.6186,0,0,0,2.5088,2.6711,0,0,0
2.535,2.5836,0,0,0,2.5128,2.6666,0,0,0
2.536,2.5923,0,0,0,2.4886,2.6666,0,0,0
2.5368,2.5932,0,0,0,2.4706,2.6698,0,0,0
2.5327,2.6001,0,0,0,2.4742,2.6683,0,0,0
2.5401,2.6029,0,0,0,2.4754,2.6701,0,0,0
2.5454,2.5862,0,0,0,2.4938,2.6401,0,0,0
2.5701,2.5923,0,0,0,2.5075,2.6493,0,0,0
2.5721,2.5858,0,0,0,2.4979,2.6556,0,0,0
2.5546,2.6032,0,0,0,2.4454,2.6582,0,0,0
2.5752,2.6028,0,0,0,2.4573,2.6328,0,0,0
2.5985,2.6284,0,0,0,2.4706,2.6551,0,0,0
2.5812,2.6211,0,0,0,2.4715,2.6589,0,0,0
2.5786,2.6201,0,0,0,2.4829,2.6878,0,0,0
2.547,2.6148,0,0,0,2.4846,2.653,0,0,0
2.5555,2.5921,0,0,0,2.4955,2.6891,0,0,0
2.5623,2.5884,0,0,0,2.4901,2.6912,0,0,0
2.576,2.5727,0,0,0,2.4975,2.6649,0,0,0
2.5447,2.5762,0,0,0,2.4858,2.6761,0,0,0
2.5437,2.5771,0,0,0,2.5074,2.6779,0,0,0
2.5518,2.6063,0,0,0,2.5235,2.6906,0,0,0
2.5758,2.6332,0,0,0,2.5425,2.6696,0,0,0
2.5952,2.6419,0,0,0,2.5478,2.6813,0,0,0
2.5967,2.6448,0,0,0,2.5694,2.6698,0,0,0
2.5778,2.6533,0,0,0,2.529,2.6792,0,0,0
2.5713,2.6543,0,0,0,2.5299,2.6851,0,0,0
2.5627,2.6268,0,0,0,2.5246,2.6744,0,0,0
2.5628,2.6555,0,0,0,2.5342,2.6823,0,0,0
2.5608,2.6464,0,0,0,2.5371,2.6659,0,0,0
2.5703,2.6182,0,0,0,2.5608,2.6979,0,0,0
2.5723,2.6174,0,0,0,2.5379,2.7076,0,0,0
2.5792,2.6317,0,0,0,2.5548,2.7399,0,0,0
2.5491,2.6483,0,0,0,2.5464,2.7641,0,0,0
2.5301,2.6347,0,0,0,2.5399,2.7513,0,0,0
2.5432,2.6375,0,0,0,2.5256,2.7265,0,0,0
2.5512,2.6502,0,0,0,2.5144,2.7323,0,0,0
2.5552,2.6332,0,0,0,2.5417,2.7128,0,0,0
2.5663,2.6342,0,0,0,2.5298,2.7178,0,0,0
2.5558,2.6662,0,0,0,2.5224,2.6925,0,0,0
2.5741,2.6679,0,0,0,2.5287,2.674,0,0,0
2.5873,2.6598,0,0,0,2.5174,2.7215,0,0,0
2.5909,2.6495,0,0,0,2.5166,2.7233,0,0,0
2.5799,2.6558,0,0,0,2.5653,2.6973,0,0,0
2.5667,2.6395,0,0,0,2.5552,2.6877,0,0,0
2.5718,2.6202,0,0,0,2.5627,2.7056,0,0,0
2.5806,2.6299,0,0,0,2.5949,2.7231,0,0,0
2.5782,2.618,0,0,0,2.592,2.7301,0,0,0
2.593,2.6162,0,0,0,2.5408,2.6897,0,0,0
2.5834,2.6352,0,0,0,2.5097,2.7249,0,0,0
2.6112,2.6316,0,0,0,2.493,2.743,0,0,0
2.6265,2.6219,0,0,0,2.5142,2.7472,0,0,0
2.6235,2.627,0,0,0,2.5358,2.7334,0,0,0
2.612,2.633,0,0,0,2.5311,2.7365,0,0,0
2.579,2.6335,0,0,0,2.5303,2.7607,0,0,0
2.6155,2.6186,0,0,0,2.5415,2.7223,0,0,0
2.6285,2.6345,0,0,0,2.5323,2.7,0,0,0
2.615,2.6321,0,0,0,2.519,2.7214,0,0,0
2.5984,2.6313,0,0,0,2.5238,2.7298,0,0,0
2.5933,2.6397,0,0,0,2.5161,2.7337,0,0,0
2.5799,2.6428,0,0,0,2.503,2.7172,0,0,0
2.6008,2.6686,0,0,0,2.51,2.7281,0,0,0
2.615,2.6761,0,0,0,2.518,2.7447,0,0,0
2.6065,2.6578,0,0,0,2.4874,2.7545,0,0,0
2.6298,2.6341,0,0,0,2.4843,2.7121,0,0,0
2.632,2.654,0,0,0,2.4996,2.699,0,0,0
2.6311,2.669,0,0,0,2.4848,2.6984,0,0,0
2.6236,2.6387,0,0,0,2.51,2.7176,0,0,0
2.6273,2.6381,0,0,0,2.5221,2.7078,0,0,0
2.6231,2.6609,0,0,0,2.5394,2.6956,0,0,0
2.6082,2.6777,0,0,0,2.5421,2.7365,0,0,0
2.6212,2.6798,0,0,0,2.5236,2.7379,0,0,0
2.6222,2.6804,0,0,0,2.5497,2.7429,0,0,0
2.6159,2.6594,0,0,0,2.5374,2.7566,0,0,0
2.6136,2.6637,0,0,0,2.5205,2.7318,0,0,0
2.6317,2.6783,0,0,0,2.5624,2.7182,0,0,0
2.6404,2.6553,0,0,0,2.5565,2.7683,0,0,0
2.6434,2.6735,0,0,0,2.5579,2.7575,0,0,0
2.6313,2.6826,0,0,0,2.5166,2.7504,0,0,0
2.6441,2.6787,0,0,0,2.5208,2.76,0,0,0
2.6437,2.6729,0,0,0,2.5306,2.7763,0,0,0
2.6297,2.6823,0,0,0,2.5281,2.8156,0,0,0
2.6181,2.6501,0,0,0,2.5223,2.8032,0,0,0
2.6191,2.6819,0,0,0,2.5012,2.7665,0,0,0
2.6124,2.6694,0,0,0,2.545,2.723,0,0,0
2.5844,2.6753,0,0,0,2.5627,2.7419,0,0,0
2.594,2.675,0,0,0,2.5506,2.7484,0,0,0
2.6068,2.6684,0,0,0,2.5472,2.7771,0,0,0
2.6115,2.664,0,0,0,2.5637,2.7796,0,0,0
2.6222,2.6753,0,0,0,2.5394,2.7538,0,0,0
2.632,2.6924,0,0,0,2.5343,2.7507,0,0,0
2.6445,2.6968,0,0,0,2.5742,2.7733,0,0,0
2.6408,2.6982,0,0,0,2.5636,2.7636,0,0,0
2.6496,2.7047,0,0,0,2.5888,2.7336,0,0,0
2.6579,2.6919,0,0,0,2.5862,2.7463,0,0,0
2.6473,2.6774,0,0,0,2.5476,2.7362,0,0,0
2.6318,2.6756,0,0,0,2.5307,2.7356,0,0,0
2.665,2.6717,0,0,0,2.5326,2.7504,0,0,0
2.6408,2.6437,0,0,0,2.5572,2.7718,0,0,0
2.6356,2.6637,0,0,0,2.5508,2.8087,0,0,0
2.6116,2.6971,0,0,0,2.5766,2.7749,0,0,0
2.6288,2.6969,0,0,0,2.5951,2.7897,0,0,0
2.6246,2.7143,0,0,0,2.5709,2.7649,0,0,0
2.6389,2.7156,0,0,0,2.5557,2.7699,0,0,0
2.6404,2.6793,0,0,0,2.5719,2.7962,0,0,0
2.6298,2.6982,0,0,0,2.5711,2.7766,0,0,0
2.6209,2.7066,0,0,0,2.5707,2.7979,0,0,0
2.6411,2.7125,0,0,0,2.5771,2.7874,0,0,0
2.6589,2.7214,0,0,0,2.5745,2.7958,0,0,0
2.6607,2.6869,0,0,0,2.5941,2.7812,0,0,0
2.6491,2.6861,0,0,0,2.5952,2.7553,0,0,0
2.651,2.6956,0,0,0,2.5883,2.7504,0,0,0
