y_1_25,y_2_25,y_5_25,y_6_25,y_mc_hu_25,y_1,y_2,y_5,y_6,y_mc_hu
2.4353,2.4644,0,0,0,2.5513,2.5683,0,0,0
2.5385,2.4398,0,0,0,2.595,2.457,0,0,0
2.4437,2.3201,0,0,0,2.5103,2.5323,0,0,0
2.3794,2.1999,0,0,0,2.5348,2.5271,0,0,0
2.5246,2.2945,0,0,0,2.4575,2.4938,0,0,0
2.5759,2.2743,0,0,0,2.3961,2.4982,0,0,0
2.6811,2.4336,0,0,0,2.4415,2.5248,0,0,0
2.7843,2.3773,0,0,0,2.4606,2.4015,0,0,0
2.8258,2.3439,0,0,0,2.4611,2.4727,0,0,0
2.8027,2.4344,0,0,0,2.4549,2.4324,0,0,0
2.4686,2.5437,0,0,0,2.4149,2.4971,0,0,0
2.3945,2.3066,0,0,0,2.4033,2.4713,0,0,0
2.3243,2.2087,0,0,0,2.4651,2.4842,0,0,0
2.4225,2.2995,0,0,0,2.5327,2.4207,0,0,0
2.3766,2.1838,0,0,0,2.4652,2.3901,0,0,0
2.423,2.2134,0,0,0,2.4259,2.3971,0,0,0
2.3751,2.1433,0,0,0,2.4075,2.3904,0,0,0
2.3955,2.1798,0,0,0,2.489,2.3269,0,0,0
2.748,2.312,0,0,0,2.4329,2.3659,0,0,0
2.6976,2.4054,0,0,0,2.4255,2.3466,0,0,0
2.6541,2.2797,0,0,0,2.403,2.3742,0,0,0
2.6281,2.2356,0,0,0,2.365,2.3854,0,0,0
2.5469,2.2514,0,0,0,2.3892,2.428,0,0,0
2.4664,2.3611,0,0,0,2.3379,2.3804,0,0,0
2.5427,2.3103,0,0,0,2.493,2.2804,0,0,0
2.4714,2.3172,0,0,0,2.4445,2.3162,0,0,0
2.4785,2.2674,0,0,0,2.3875,2.437,0,0,0
2.6353,2.3211,0,0,0,2.4512,2.4476,0,0,0
2.632,2.1798,0,0,0,2.4139,2.5014,0,0,0
2.7557,2.2474,0,0,0,2.4539,2.503,0,0,0
2.6312,2.091,0,0,0,2.2913,2.5212,0,0,0
2.6578,2.0693,0,0,0,2.311,2.4605,0,0,0
2.7187,2.243,0,0,0,2.337,2.4887,0,0,0
2.7409,2.3585,0,0,0,2.3593,2.4456,0,0,0
2.5175,2.4124,0,0,0,2.3205,2.4058,0,0,0
2.4795,2.3983,0,0,0,2.393,2.509,0,0,0
2.5792,2.4914,0,0,0,2.4433,2.5664,0,0,0
2.6659,2.3598,0,0,0,2.3614,2.5181,0,0,0
2.781,2.3228,0,0,0,2.3648,2.4452,0,0,0
3.0694,2.3117,0,0,0,2.4382,2.4366,0,0,0
3.0086,2.3186,0,0,0,2.5179,2.4442,0,0,0
2.9592,2.3995,0,0,0,2.5441,2.4047,0,0,0
2.9014,2.3195,0,0,0,2.5272,2.5184,0,0,0
2.7762,2.2025,0,0,0,2.3524,2.5876,0,0,0
2.5558,2.2238,0,0,0,2.3539,2.5878,0,0,0
2.6089,2.1614,0,0,0,2.3793,2.4785,0,0,0
2.7494,2.0715,0,0,0,2.3418,2.5262,0,0,0
2.6507,2.1028,0,0,0,2.318,2.4806,0,0,0
2.621,2.3395,0,0,0,2.4285,2.4836,0,0,0
2.5796,2.2968,0,0,0,2.4906,2.4304,0,0,0
2.5105,2.2867,0,0,0,2.4569,2.4232,0,0,0
2.5487,2.2773,0,0,0,2.4459,2.4199,0,0,0
2.5965,2.506,0,0,0,2.427,2.3523,0,0,0
2.6751,2.4507,0,0,0,2.395,2.4358,0,0,0
2.7311,2.5336,0,0,0,2.4783,2.4061,0,0,0
2.763,2.3992,0,0,0,2.4564,2.427,0,0,0
2.8554,2.3317,0,0,0,2.394,2.4229,0,0,0
2.69,2.4137,0,0,0,2.3923,2.4924,0,0,0
2.6743,2.6763,0,0,0,2.4547,2.4853,0,0,0
2.7057,2.5483,0,0,0,2.3997,2.4571,0,0,0
2.5881,2.5539,0,0,0,2.4852,2.4199,0,0,0
2.4018,2.566,0,0,0,2.5138,2.5322,0,0,0
2.5579,2.5259,0,0,0,2.4246,2.5096,0,0,0
2.638,2.4557,0,0,0,2.3898,2.482,0,0,0
2.7556,2.3849,0,0,0,2.3681,2.4559,0,0,0
2.8614,2.4581,0,0,0,2.3739,2.4202,0,0,0
2.7969,2.184,0,0,0,2.4192,2.4273,0,0,0
2.8027,2.288,0,0,0,2.4491,2.4344,0,0,0
2.8978,2.3346,0,0,0,2.518,2.3798,0,0,0
2.9305,2.3453,0,0,0,2.5498,2.3768,0,0,0
2.9976,2.2941,0,0,0,2.6187,2.49,0,0,0
3.1297,2.4475,0,0,0,2.587,2.4994,0,0,0
3.1705,2.5551,0,0,0,2.5462,2.5016,0,0,0
3.1329,2.5955,0,0,0,2.4613,2.467,0,0,0
2.8157,2.4231,0,0,0,2.4788,2.528,0,0,0
2.6348,2.2265,0,0,0,2.4526,2.4948,0,0,0
2.597,1.9961,0,0,0,2.5763,2.5798,0,0,0
2.5258,2.0781,0,0,0,2.4604,2.5192,0,0,0
2.6646,2.1043,0,0,0,2.4924,2.3999,0,0,0
2.7974,2.0705,0,0,0,2.3959,2.3279,0,0,0
2.7268,2.0074,0,0,0,2.4368,2.3834,0,0,0
2.8569,2.1255,0,0,0,2.4535,2.3929,0,0,0
2.7522,2.155,0,0,0,2.4762,2.3733,0,0,0
2.737,2.3805,0,0,0,2.4956,2.4312,0,0,0
2.5537,2.3963,0,0,0,2.5808,2.5091,0,0,0
2.541,2.438,0,0,0,2.5806,2.4799,0,0,0
2.5077,2.551,0,0,0,2.5695,2.5096,0,0,0
2.7333,2.3358,0,0,0,2.6602,2.4896,0,0,0
2.7335,2.3864,0,0,0,2.5142,2.5441,0,0,0
2.9873,2.4716,0,0,0,2.6448,2.5278,0,0,0
2.8964,2.3736,0,0,0,2.5253,2.5116,0,0,0
2.8699,2.4065,0,0,0,2.5077,2.4851,0,0,0
2.8902,2.3556,0,0,0,2.5097,2.4926,0,0,0
2.8633,2.3307,0,0,0,2.5911,2.5061,0,0,0
2.837,2.2684,0,0,0,2.5461,2.5227,0,0,0
2.8807,2.2469,0,0,0,2.5247,2.5574,0,0,0
3.0792,2.2144,0,0,0,2.5693,2.5268,0,0,0
2.9789,2.2302,0,0,0,2.5784,2.5141,0,0,0
2.8836,2.1781,0,0,0,2.5469,2.5668,0,0,0
2.7153,2.2722,0,0,0,2.563,2.5243,0,0,0
2.7352,2.2067,0,0,0,2.6568,2.4701,0,0,0
2.7582,2.1725,0,0,0,2.5672,2.5461,0,0,0
2.7067,2.1112,0,0,0,2.5745,2.5047,0,0,0
2.8992,2.2819,0,0,0,2.5662,2.4927,0,0,0
3.1175,2.3282,0,0,0,2.6462,2.4828,0,0,0
3.1316,2.2824,0,0,0,2.5686,2.4516,0,0,0
3.1481,2.461,0,0,0,2.5531,2.5944,0,0,0
3.1552,2.2971,0,0,0,2.5042,2.5938,0,0,0
3.1067,2.3019,0,0,0,2.5529,2.5405,0,0,0
2.9635,2.3741,0,0,0,2.5115,2.5212,0,0,0
2.8584,2.432,0,0,0,2.589,2.5462,0,0,0
2.8357,2.3501,0,0,0,2.5547,2.4384,0,0,0
2.7504,2.4705,0,0,0,2.4817,2.4894,0,0,0
2.7591,2.7525,0,0,0,2.6536,2.4236,0,0,0
2.9562,2.6944,0,0,0,2.6461,2.4305,0,0,0
2.8976,2.4987,0,0,0,2.6318,2.4534,0,0,0
2.871,2.4525,0,0,0,2.6403,2.524,0,0,0
2.864,2.4568,0,0,0,2.5838,2.5827,0,0,0
2.7619,2.4194,0,0,0,2.5186,2.5918,0,0,0
2.6199,2.5056,0,0,0,2.5187,2.5392,0,0,0
2.613,2.5218,0,0,0,2.5328,2.6172,0,0,0
2.5022,2.4509,0,0,0,2.5793,2.6795,0,0,0
2.6912,2.2055,0,0,0,2.6256,2.7311,0,0,0
2.6175,2.3393,0,0,0,2.5861,2.6484,0,0,0
2.654,2.1763,0,0,0,2.5033,2.6905,0,0,0
2.7406,2.2349,0,0,0,2.49,2.5673,0,0,0
2.7468,2.3159,0,0,0,2.4356,2.5861,0,0,0
2.8741,2.1915,0,0,0,2.4788,2.5295,0,0,0
2.8867,2.2671,0,0,0,2.4308,2.5111,0,0,0
2.9646,2.2805,0,0,0,2.4719,2.4857,0,0,0
2.9287,2.3393,0,0,0,2.4723,2.3712,0,0,0
2.9331,2.2064,0,0,0,2.4952,2.3892,0,0,0
2.8683,2.2862,0,0,0,2.436,2.4246,0,0,0
2.8842,2.4228,0,0,0,2.38,2.4762,0,0,0
2.9048,2.4653,0,0,0,2.4233,2.4854,0,0,0
2.8007,2.49,0,0,0,2.3996,2.4044,0,0,0
2.8455,2.3861,0,0,0,2.5157,2.378,0,0,0
2.7444,2.4159,0,0,0,2.4805,2.3853,0,0,0
2.6196,2.3931,0,0,0,2.4673,2.5037,0,0,0
2.7397,2.3719,0,0,0,2.4137,2.5787,0,0,0
2.6052,2.3582,0,0,0,2.4729,2.5645,0,0,0
2.6191,2.3034,0,0,0,2.4803,2.6442,0,0,0
2.6186,2.4111,0,0,0,2.4685,2.6814,0,0,0
2.771,2.3664,0,0,0,2.5214,2.6996,0,0,0
2.8062,2.4205,0,0,0,2.5391,2.7493,0,0,0
2.6696,2.4767,0,0,0,2.5219,2.6383,0,0,0
2.8111,2.5733,0,0,0,2.5636,2.5506,0,0,0
2.6811,2.6234,0,0,0,2.5808,2.5014,0,0,0
2.6602,2.6302,0,0,0,2.5676,2.5562,0,0,0
2.5919,2.4846,0,0,0,2.6499,2.4764,0,0,0
2.5759,2.5499,0,0,0,2.6471,2.4797,0,0,0
2.8401,2.4378,0,0,0,2.63,2.4716,0,0,0
2.821,2.2561,0,0,0,2.6013,2.4755,0,0,0
2.8121,2.298,0,0,0,2.6189,2.4355,0,0,0
2.7633,2.3711,0,0,0,2.5942,2.4309,0,0,0
2.8794,2.3614,0,0,0,2.6223,2.4593,0,0,0
2.7035,2.3716,0,0,0,2.6555,2.4905,0,0,0
2.7164,2.4429,0,0,0,2.5762,2.5151,0,0,0
2.7749,2.3484,0,0,0,2.573,2.4785,0,0,0
2.697,2.2502,0,0,0,2.5905,2.5061,0,0,0
2.8891,2.0856,0,0,0,2.5062,2.4488,0,0,0
2.9326,2.0505,0,0,0,2.5038,2.5009,0,0,0
2.9579,2.2216,0,0,0,2.4676,2.489,0,0,0
2.9342,2.3779,0,0,0,2.5147,2.4581,0,0,0
2.9119,2.3949,0,0,0,2.6128,2.5388,0,0,0
2.8339,2.511,0,0,0,2.6027,2.5149,0,0,0
2.7423,2.4433,0,0,0,2.6264,2.5478,0,0,0
2.7549,2.3997,0,0,0,2.5503,2.5628,0,0,0
3.0663,2.3708,0,0,0,2.4611,2.5436,0,0,0
2.9998,2.4192,0,0,0,2.4863,2.6729,0,0,0
2.9071,2.4277,0,0,0,2.5105,2.5749,0,0,0
3.0191,2.38,0,0,0,2.496,2.5921,0,0,0
3.0868,2.2949,0,0,0,2.5585,2.6235,0,0,0
3.0217,2.3398,0,0,0,2.6033,2.6253,0,0,0
2.8575,2.3807,0,0,0,2.4923,2.6403,0,0,0
3.1806,2.4417,0,0,0,2.5526,2.6418,0,0,0
3.0825,2.4459,0,0,0,2.558,2.678,0,0,0
2.9673,2.3515,0,0,0,2.517,2.6957,0,0,0
2.9484,2.4175,0,0,0,2.4695,2.6714,0,0,0
2.798,2.3532,0,0,0,2.4347,2.5722,0,0,0
2.7332,2.379,0,0,0,2.5235,2.5838,0,0,0
2.7563,2.533,0,0,0,2.465,2.5456,0,0,0
2.639,2.5558,0,0,0,2.5837,2.6089,0,0,0
2.9244,2.6366,0,0,0,2.5842,2.6887,0,0,0
2.9857,2.5366,0,0,0,2.6364,2.6065,0,0,0
3.0431,2.5579,0,0,0,2.6997,2.5138,0,0,0
3.0249,2.357,0,0,0,2.6549,2.4718,0,0,0
2.9941,2.4316,0,0,0,2.6398,2.5742,0,0,0
2.9445,2.5239,0,0,0,2.6442,2.5779,0,0,0
2.9228,2.3663,0,0,0,2.6058,2.6803,0,0,0
3.0382,2.2791,0,0,0,2.658,2.5885,0,0,0
3.0007,2.3023,0,0,0,2.6483,2.5851,0,0,0
3.0591,2.3128,0,0,0,2.663,2.5919,0,0,0
3.1497,2.3597,0,0,0,2.7121,2.5226,0,0,0
3.2748,2.2697,0,0,0,2.7677,2.5878,0,0,0
3.2725,2.4316,0,0,0,2.7482,2.6569,0,0,0
3.1897,2.493,0,0,0,2.8896,2.6408,0,0,0
3.1286,2.3542,0,0,0,2.7376,2.4998,0,0,0
3.1363,2.399,0,0,0,2.7258,2.5804,0,0,0
3.0143,2.4583,0,0,0,2.7981,2.568,0,0,0
3.2166,2.3563,0,0,0,2.7459,2.5812,0,0,0
2.9912,2.1844,0,0,0,2.7747,2.5641,0,0,0
2.9001,2.4052,0,0,0,2.7287,2.61,0,0,0
2.892,2.4165,0,0,0,2.6139,2.6078,0,0,0
2.9107,2.5219,0,0,0,2.5966,2.5753,0,0,0
2.7741,2.522,0,0,0,2.6148,2.5708,0,0,0
2.7705,2.5828,0,0,0,2.6587,2.5794,0,0,0
2.9709,2.4808,0,0,0,2.6603,2.6106,0,0,0
2.9249,2.4405,0,0,0,2.6566,2.4983,0,0,0
3.0133,2.3362,0,0,0,2.7643,2.5171,0,0,0
2.9885,2.2639,0,0,0,2.7553,2.5064,0,0,0
3.0984,2.3331,0,0,0,2.7965,2.5608,0,0,0
3.0742,2.4278,0,0,0,2.8381,2.5483,0,0,0
3.0435,2.3198,0,0,0,2.6091,2.5843,0,0,0
2.9694,2.3132,0,0,0,2.509,2.5173,0,0,0
2.8733,2.364,0,0,0,2.494,2.6465,0,0,0
2.797,2.3457,0,0,0,2.4679,2.6069,0,0,0
2.6744,2.4561,0,0,0,2.5027,2.563,0,0,0
2.7972,2.528,0,0,0,2.5366,2.4948,0,0,0
2.7434,2.534,0,0,0,2.5371,2.5874,0,0,0
3.0107,2.599,0,0,0,2.6502,2.5075,0,0,0
3.0372,2.5844,0,0,0,2.5344,2.5447,0,0,0
2.8169,2.6238,0,0,0,2.5546,2.5615,0,0,0
2.705,2.4467,0,0,0,2.5486,2.5415,0,0,0
2.8578,2.5245,0,0,0,2.5852,2.5945,0,0,0
2.8518,2.5091,0,0,0,2.6321,2.5592,0,0,0
3.0459,2.6218,0,0,0,2.6621,2.6008,0,0,0
3.1118,2.6978,0,0,0,2.6342,2.4787,0,0,0
3.1198,2.4342,0,0,0,2.6602,2.5686,0,0,0
3.1362,2.5357,0,0,0,2.6964,2.6224,0,0,0
3.1687,2.8272,0,0,0,2.6104,2.5841,0,0,0
3.0258,2.8743,0,0,0,2.6789,2.5799,0,0,0
3.0656,2.7746,0,0,0,2.6962,2.6428,0,0,0
2.9692,2.778,0,0,0,2.6883,2.6527,0,0,0
2.9263,2.7023,0,0,0,2.7476,2.7184,0,0,0
2.8076,2.7044,0,0,0,2.7416,2.7122,0,0,0
2.8664,2.6028,0,0,0,2.7215,2.7963,0,0,0
2.871,2.6408,0,0,0,2.7259,2.837,0,0,0
2.8971,2.5538,0,0,0,2.7447,2.8477,0,0,0
2.7799,2.5959,0,0,0,2.6957,2.7852,0,0,0
2.8877,2.578,0,0,0,2.764,2.7743,0,0,0
2.6934,2.3263,0,0,0,2.6965,2.7067,0,0,0
2.7966,2.2188,0,0,0,2.6886,2.6643,0,0,0
2.691,2.1317,0,0,0,2.7316,2.7524,0,0,0
2.8127,2.3025,0,0,0,2.611,2.7164,0,0,0
2.9979,2.3253,0,0,0,2.5163,2.8504,0,0,0
3.0162,2.361,0,0,0,2.484,2.8101,0,0,0
3.0632,2.4705,0,0,0,2.5646,2.6732,0,0,0
3.0885,2.4804,0,0,0,2.638,2.641,0,0,0
3.1081,2.4349,0,0,0,2.6305,2.6735,0,0,0
3.2986,2.2597,0,0,0,2.566,2.6777,0,0,0
3.2643,2.2494,0,0,0,2.4874,2.6834,0,0,0
